GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000155875	9	18927656	19033251	111	8	54740	2.2444	0.012404	FAM154A
ENSG00000155876	9	19049372	19051019	1	1	55025	0.75675	0.2246	RRAGA
ENSG00000147874	9	19053141	19103117	44	6	54944	0.42942	0.33381	HAUS6
ENSG00000147872	9	19108373	19149288	3	1	54981	0.90551	0.1826	PLIN2
ENSG00000137145	9	19230433	19374139	80	4	54962	-0.39024	0.65182	DENND4C
ENSG00000177076	9	19408925	19452018	46	1	54943	0.42722	0.33461	ACER2
ENSG00000155886	9	19507450	19786926	262	20	54939	-1.5141	0.935	SLC24A2
ENSG00000171843	9	20341663	20622542	158	19	54837	0.76606	0.22182	MLLT3
ENSG00000188352	9	20658308	20995954	193	13	54792	1.0255	0.15257	FOCAD
ENSG00000188921	9	20995306	21031635	54	4	54621	1.1488	0.12532	PTPLAD2
ENSG00000171855	9	21077104	21077943	1	1	55267	-2.152	0.9843	IFNB1
ENSG00000177047	9	21140631	21142144	1	1	53518	0.60226	0.2735	IFNW1
ENSG00000137080	9	21165636	21166659	1	1	55163	0.4256	0.3352	IFNA21
ENSG00000186803	9	21206180	21207142	1	1	54965	-1.3767	0.9157	IFNA10
ENSG00000147885	9	21216372	21217310	1	1	55036	0.43826	0.3306	IFNA16
ENSG00000198642	9	21329670	21335379	1	1	55036	0.4193	0.3375	KLHL9
ENSG00000197919	9	21440440	21441315	1	1	55123	-2.3009	0.9893	IFNA1
ENSG00000184995	9	21480841	21482312	3	1	55150	-1.0303	0.84857	IFNE
ENSG00000099810	9	21802542	21931646	144	12	54965	-0.55873	0.71183	MTAP
ENSG00000264545	9	21802635	22032985	205	22	55012	-0.9568	0.83067	RP11-145E5.5
ENSG00000147889	9	21967751	21995300	12	2	55217	-0.28687	0.61289	CDKN2A
ENSG00000147883	9	22002902	22009362	1	1	55267	0.68301	0.2473	CDKN2B
ENSG00000176399	9	22446840	22455739	17	3	55057	0.81361	0.20793	DMRTA1
ENSG00000107105	9	23690102	23826335	175	23	55022	0.26051	0.39724	ELAVL2
ENSG00000120159	9	26840683	26892802	13	2	54982	-0.29342	0.6154	CAAP1
ENSG00000137055	9	26904081	26947461	26	4	55010	-0.63589	0.73757	PLAA
ENSG00000096872	9	26947037	27062928	64	3	54952	0.29098	0.38553	IFT74
ENSG00000184434	9	26993134	27005691	7	1	54969	0.24247	0.40421	LRRC19
ENSG00000120156	9	27109139	27230173	141	22	55008	-0.1844	0.57315	TEK
ENSG00000120160	9	27284656	27297137	21	2	54773	1.0745	0.14129	EQTN
ENSG00000120162	9	27325207	27529779	162	22	55075	0.48247	0.31474	MOB3B
ENSG00000147896	9	27524312	27526496	4	1	55195	1.2699	0.10207	IFNK
ENSG00000147894	9	27546544	27573864	54	7	55191	0.15873	0.43694	C9orf72
ENSG00000174482	9	27948076	28670283	970	91	54953	2.2085	0.013606	LINGO2
ENSG00000122729	9	32384618	32454767	37	5	54934	-1.1105	0.86662	ACO1
ENSG00000107201	9	32455300	32526322	58	7	55073	-0.060664	0.52419	DDX58
ENSG00000197579	9	32540542	32552551	8	2	55008	-0.22862	0.59042	TOPORS
ENSG00000165264	9	32552997	32573160	18	3	55092	0.20511	0.41874	NDUFB6
ENSG00000122728	9	32629452	32635667	1	1	55050	1.2265	0.11	TAF1L
ENSG00000137074	9	32972604	33025166	54	5	55158	0.57927	0.2812	APTX
ENSG00000086061	9	33025209	33039905	18	2	55210	-0.074751	0.52979	DNAJA1
ENSG00000122692	9	33041762	33076665	57	5	55112	0.11545	0.45404	SMU1
ENSG00000086062	9	33104080	33167354	107	8	55075	0.16113	0.436	B4GALT1
ENSG00000122711	9	33218363	33248565	67	4	55116	0.66417	0.25329	SPINK4
ENSG00000107262	9	33247818	33264761	18	3	55086	1.9589	0.025061	BAG1
ENSG00000086065	9	33264940	33281977	14	3	55030	1.7039	0.044202	CHMP5
ENSG00000086102	9	33290509	33371155	57	6	55114	1.551	0.060455	NFX1
ENSG00000165269	9	33384765	33402643	1	1	52867	1.9581	0.02511	AQP7
ENSG00000165272	9	33441152	33447609	2	1	54048	0.16938	0.43275	AQP3
ENSG00000165271	9	33461439	33473928	7	2	54899	-0.55968	0.71215	NOL6
ENSG00000010438	9	33750515	33799230	57	5	54976	0.90482	0.18278	PRSS3
ENSG00000107341	9	33817565	33920402	141	8	55191	1.0128	0.15559	UBE2R2
ENSG00000137073	9	33921691	34048947	182	7	55212	0.91509	0.18007	UBAP2
ENSG00000198876	9	34086385	34127397	51	4	55197	0.08882	0.46461	DCAF12
ENSG00000165006	9	34179003	34252521	97	8	55210	0.013923	0.49445	UBAP1
ENSG00000186638	9	34252379	34329198	100	8	55127	-0.16321	0.56482	KIF24
ENSG00000164978	9	34329504	34343709	26	4	55151	-0.43622	0.66866	NUDT2
ENSG00000164976	9	34366668	34376851	17	4	54722	-2.3156	0.98971	KIAA1161
ENSG00000164972	9	34379017	34397830	21	6	54535	-0.17524	0.56955	C9orf24
ENSG00000164970	9	34398182	34458568	56	7	55059	-0.18498	0.57338	FAM219A
ENSG00000122735	9	34457412	34520982	20	2	55159	0.15021	0.4403	DNAI1
ENSG00000122756	9	34551430	34590121	39	6	54893	0.27107	0.39317	CNTFR
ENSG00000164967	9	34610483	34612101	1	1	55178	0.39723	0.3456	RPP25L
ENSG00000137100	9	34613548	34620515	6	3	55029	0.065492	0.47389	DCTN3
ENSG00000205143	9	34621376	34628104	4	1	55009	0.23605	0.4067	ARID3C
ENSG00000147955	9	34634719	34637806	1	1	55105	1.5055	0.0661	SIGMAR1
ENSG00000213930	9	34638130	34651032	5	1	54381	0.45632	0.32408	GALT
ENSG00000258728	9	34646642	34657110	3	1	54622	0.31029	0.37817	GALT
ENSG00000137070	9	34650699	34661889	5	2	54750	0.070386	0.47194	IL11RA
ENSG00000187186	9	34664160	34666109	2	1	55014	0.15151	0.43979	RP11-195F19.5
ENSG00000172724	9	34689564	34691274	2	1	53965	-0.22045	0.58724	CCL19
ENSG00000205108	9	34723052	34729464	5	1	55137	-1.1568	0.87633	FAM205A
ENSG00000122733	9	34957484	34982541	15	3	54950	-0.13779	0.5548	KIAA1045
ENSG00000137094	9	34989638	34998897	2	1	55132	1.41	0.079276	DNAJB5
ENSG00000174038	9	35041092	35045988	3	1	55193	0.57757	0.28178	C9orf131
ENSG00000269510	9	35042390	35042824	1	1	55261	-0.74247	0.7711	FLJ00273
ENSG00000165280	9	35056061	35073246	17	3	55205	-0.1585	0.56297	VCP
ENSG00000221829	9	35073832	35080013	5	2	55199	0.36002	0.35942	FANCG
ENSG00000165282	9	35088685	35096591	2	1	55159	-1.5148	0.93508	PIGO
ENSG00000005238	9	35104109	35116338	2	1	54171	1.2802	0.10023	FAM214B
ENSG00000198722	9	35161999	35405335	152	7	54928	-0.18999	0.57534	UNC13B
ENSG00000198853	9	35490124	35561895	33	4	54821	1.601	0.054685	RUSC2
ENSG00000107140	9	35605367	35610038	1	1	54855	0.031087	0.4876	TESK1
ENSG00000137101	9	35609530	35646807	10	2	54309	0.068579	0.47266	CD72
ENSG00000159884	9	35658301	35661508	2	1	54705	-0.51539	0.69686	CCDC107
ENSG00000137135	9	35658872	35675863	8	3	54957	0.66035	0.25452	ARHGEF39
ENSG00000107159	9	35673853	35681156	8	3	54767	1.3498	0.088537	CA9
ENSG00000198467	9	35681989	35691017	8	2	54990	-0.43757	0.66915	TPM2
ENSG00000137076	9	35696945	35732392	23	4	54975	-0.22838	0.59032	TLN1
ENSG00000107175	9	35732332	35737001	3	1	55109	0.79647	0.21288	CREB3
ENSG00000070610	9	35736863	35749983	4	2	55049	-0.20961	0.58301	GBA2
ENSG00000107185	9	35749203	35758572	5	1	55028	-0.52258	0.69937	RGP1
ENSG00000215183	9	35752987	35756610	1	1	54964	-0.54348	0.7066	MSMP
ENSG00000159899	9	35792151	35809729	21	3	54863	-1.5683	0.9416	NPR2
ENSG00000137098	9	35808042	35812269	4	2	55057	0.93233	0.17558	SPAG8
ENSG00000137133	9	35812957	35815351	1	1	54108	1.2558	0.1046	HINT2
ENSG00000137103	9	35814448	35854844	50	6	54907	-0.33217	0.63012	TMEM8B
ENSG00000204930	9	35816388	35828744	14	3	54971	-1.1193	0.86849	FAM221B
ENSG00000168828	9	35869375	35870461	1	1	55166	-1.3023	0.9036	OR13J1
ENSG00000122718	9	35957105	35958151	3	1	55235	0.46533	0.32085	OR2S2
ENSG00000122707	9	36036430	36124448	82	11	55110	0.13514	0.44625	RECK
ENSG00000122694	9	36136732	36163910	6	2	54380	-1.4564	0.92736	GLIPR2
ENSG00000185972	9	36169389	36171329	2	1	55111	-0.056457	0.52251	CCIN
ENSG00000122705	9	36190853	36304778	153	10	54943	-0.10733	0.54273	CLTA
ENSG00000159921	9	36214438	36277053	93	7	54931	0.18077	0.42828	GNE
ENSG00000137075	9	36336393	36487545	92	9	55154	-0.80484	0.78954	RNF38
ENSG00000165304	9	36572859	36677678	93	2	55222	1.2378	0.10789	MELK
ENSG00000196092	9	36833272	37034103	374	39	54879	-1.5858	0.9436	PAX5
ENSG00000147905	9	37120536	37358146	184	13	55186	2.6418	0.0041231	ZCCHC7
ENSG00000137106	9	37422663	37436987	13	3	54885	0.84797	0.19823	GRHPR
ENSG00000168795	9	37438111	37465396	13	2	55170	0.33634	0.36831	ZBTB5
ENSG00000137054	9	37485932	37503694	65	1	55113	0.22943	0.40927	POLR1E
ENSG00000147912	9	37510889	37588871	46	6	54988	0.77976	0.21776	FBXO10
ENSG00000256966	9	37512544	37592466	47	6	54990	0.75947	0.22379	RP11-613M10.8
ENSG00000175768	9	37582643	37592639	10	1	55020	-0.34036	0.63321	TOMM5
ENSG00000255872	9	37588410	38068684	754	32	55116	1.9637	0.024785	RP11-613M10.9
ENSG00000070601	9	37650997	37746901	151	22	55095	0.23564	0.40686	FRMPD1
ENSG00000165275	9	37753804	37778969	23	3	54989	2.321	0.010144	TRMT10B
ENSG00000107371	9	37766975	37801434	58	4	55134	2.5031	0.0061564	EXOSC3
ENSG00000122741	9	37800499	37867663	142	2	55218	2.055	0.019941	DCAF10
ENSG00000122696	9	37879400	37904350	27	2	55088	2.1149	0.017219	SLC25A51
ENSG00000107338	9	37919131	38069210	243	9	55119	1.4127	0.078869	SHB
ENSG00000137142	9	38408991	38424444	32	6	54839	-0.13518	0.55377	IGFBPL1
ENSG00000154330	9	70943224	71145977	57	6	55040	0.45305	0.32526	PGM5
ENSG00000181778	9	71151496	71155783	3	1	54832	-1.0704	0.85777	TMEM252
ENSG00000107242	9	71320575	71624092	360	19	55017	-0.95532	0.83029	PIP5K1B
ENSG00000187866	9	71394964	71398609	3	1	54524	0.34052	0.36673	FAM122A
ENSG00000165060	9	71650175	71715094	166	9	55025	-0.54213	0.70613	FXN
ENSG00000119139	9	71736209	71870124	218	10	55031	0.79824	0.21237	TJP2
ENSG00000135063	9	71939488	72007371	114	11	55084	0.11048	0.45602	FAM189A2
ENSG00000107282	9	72042446	72287222	240	15	54972	-0.14878	0.55914	APBA1
ENSG00000188647	9	72324438	72374875	38	6	55138	-1.3914	0.91795	PTAR1
ENSG00000204711	9	72435709	72521148	100	9	55016	-1.6801	0.95353	C9orf135
ENSG00000165072	9	72658497	72841886	292	6	55150	-1.1826	0.88151	MAMDC2
ENSG00000198887	9	72873937	72969804	107	5	55197	-1.4964	0.93272	SMC5
ENSG00000119138	9	72999503	73029540	10	3	54874	-1.8051	0.96447	KLF9
ENSG00000083067	9	73143979	74061820	1626	50	55034	0.70749	0.23963	TRPM3
ENSG00000135048	9	74298282	74431606	119	12	55047	0.40139	0.34406	TMEM2
ENSG00000107362	9	74477368	74525847	18	1	55191	0.77407	0.21944	ABHD17B
ENSG00000155621	9	74526426	74600970	29	2	55056	0.78868	0.21515	C9orf85
ENSG00000204669	9	74666292	74687733	17	3	55174	-0.070458	0.52809	C9orf57
ENSG00000119125	9	74729511	74872109	86	8	54334	-1.1146	0.86748	GDA
ENSG00000107372	9	74966341	74980163	14	1	55172	0.44166	0.32937	ZFAND5
ENSG00000165091	9	75136717	75451267	258	4	54896	-0.44199	0.67075	TMC1
ENSG00000165092	9	75515578	75695358	36	3	54963	-1.5761	0.9425	ALDH1A1
ENSG00000135046	9	75766673	75785309	10	1	55041	1.3633	0.0864	ANXA1
ENSG00000198963	9	77112281	77308093	211	18	55041	-0.23328	0.59223	RORB
ENSG00000119121	9	77337411	77503010	75	9	54891	0.42916	0.3339	TRPM6
ENSG00000135045	9	77561497	77567802	3	1	54733	-1.673	0.95284	C9orf40
ENSG00000156017	9	77595936	77643339	23	4	55028	0.10602	0.45778	C9orf41
ENSG00000106733	9	77675489	77703133	30	4	54896	0.3477	0.36403	NMRK1
ENSG00000134996	9	77703459	77762181	45	6	54878	0.28457	0.38799	OSTF1
ENSG00000099139	9	78505560	78977255	453	62	54902	0.76891	0.22097	PCSK5
ENSG00000135002	9	79000433	79009433	9	1	54907	-0.21422	0.58481	RFK
ENSG00000187210	9	79034752	79122332	105	10	54808	-1.6132	0.94665	GCNT1
ENSG00000106772	9	79226292	79521003	411	31	54857	0.81245	0.20827	PRUNE2
ENSG00000197969	9	79792269	80036457	167	13	55018	0.84975	0.19773	VPS13A
ENSG00000156049	9	80037995	80263223	173	33	54701	-0.38032	0.64815	GNA14
ENSG00000156052	9	80331003	80646374	221	14	54908	2.4366	0.0074135	GNAQ
ENSG00000148019	9	80850978	80894606	22	3	54910	1.9755	0.024107	CEP78
ENSG00000135069	9	80912059	80945009	14	4	54754	-0.70961	0.76103	PSAT1
ENSG00000106829	9	82186688	82341658	65	5	55118	0.48366	0.31431	TLE4
ENSG00000196781	9	84198598	84304220	88	19	54942	0.65881	0.25501	TLE1
ENSG00000165105	9	85594500	85678092	51	4	55075	-0.33681	0.63187	RASEF
ENSG00000172159	9	85857905	86153461	539	46	54961	1.9119	0.027944	FRMD3
ENSG00000148057	9	86237964	86259045	21	2	55154	-1.7355	0.95867	IDNK
ENSG00000135018	9	86274878	86323118	55	2	55242	-1.5537	0.93987	UBQLN1
ENSG00000165113	9	86354336	86444431	92	3	55209	0.66587	0.25275	GKAP1
ENSG00000165115	9	86451613	86536342	63	3	55166	0.19278	0.42357	KIF27
ENSG00000165118	9	86553226	86571901	9	2	55124	-0.071731	0.52859	C9orf64
ENSG00000165119	9	86582998	86595569	11	3	54988	0.42437	0.33565	HNRNPK
ENSG00000178966	9	86595626	86618985	26	3	55107	0.11802	0.45303	RMI1
ENSG00000197506	9	86890372	86955672	141	16	54937	0.46948	0.31936	SLC28A3
ENSG00000148053	9	87283466	87638505	455	41	55076	-0.56826	0.71507	NTRK2
ENSG00000135049	9	88161455	88356944	56	7	55044	-0.14388	0.5572	AGTPBP1
ENSG00000135040	9	88556061	88637213	28	1	55110	-0.084645	0.53373	NAA35
ENSG00000135052	9	88641061	88715088	114	4	54927	-1.4752	0.92992	GOLM1
ENSG00000187753	9	88835180	88874572	9	2	54879	0.32071	0.37422	C9orf153
ENSG00000135070	9	88879461	88897676	7	2	55096	0.91071	0.18122	ISCA1
ENSG00000083223	9	88902648	88969369	47	2	54754	1.1951	0.11603	ZCCHC6
ENSG00000204446	9	89763559	89774471	9	1	55043	1.2866	0.099113	C9orf170
ENSG00000196730	9	90112143	90323548	418	31	54909	1.3532	0.087997	DAPK1
ENSG00000135047	9	90340434	90346308	3	1	54581	-1.5942	0.94455	CTSL
ENSG00000177992	9	90497741	90503814	9	3	54805	0.11261	0.45517	SPATA31E1
ENSG00000156345	9	90581356	90589668	9	2	54963	0.14867	0.44091	CDK20
ENSG00000106723	9	91003334	91093609	106	1	55127	0.46708	0.32022	SPIN1
ENSG00000130045	9	91150016	91199189	41	5	54742	-0.46398	0.67867	NXNL2
ENSG00000213694	9	91606362	91619925	3	1	54646	0.34726	0.3642	S1PR3
ENSG00000148082	9	91628060	91793682	3	2	55267	-0.23349	0.59231	SHC3
ENSG00000123975	9	91926113	91931618	4	2	54207	-0.4843	0.68591	CKS2
ENSG00000187742	9	91933421	91974557	18	2	54865	-0.094582	0.53768	SECISBP2
ENSG00000187764	9	91975702	92113045	150	18	54925	0.22821	0.40974	SEMA4D
ENSG00000130222	9	92219928	92221470	2	1	55008	0.35627	0.36082	GADD45G
ENSG00000165023	9	93372114	93405386	27	5	54889	-0.091895	0.53661	DIRAS2
ENSG00000165025	9	93564069	93660831	205	22	54943	0.44524	0.32807	SYK
ENSG00000148090	9	93976097	94124195	150	13	55011	-1.4623	0.92817	AUH
ENSG00000165030	9	94171327	94186144	9	2	55115	-0.94776	0.82837	NFIL3
ENSG00000169071	9	94325373	94712444	890	57	54935	0.87345	0.19121	ROR2
ENSG00000090054	9	94794281	94877666	67	6	55167	-1.1779	0.88058	SPTLC1
ENSG00000196305	9	94972489	95056038	84	7	55192	1.4676	0.07111	IARS
ENSG00000198000	9	95059640	95087918	17	3	55152	1.0881	0.13828	NOL8
ENSG00000188312	9	95087766	95382815	266	6	55201	1.186	0.11781	CENPP
ENSG00000106809	9	95146249	95166978	13	2	55231	0.79374	0.21367	OGN
ENSG00000127083	9	95176527	95186743	5	2	55193	1.2249	0.11031	OMD
ENSG00000106819	9	95218487	95244788	20	2	55242	0.91004	0.1814	ASPN
ENSG00000106823	9	95256365	95298937	47	4	55177	1.2493	0.10578	ECM2
ENSG00000127080	9	95375466	95432547	49	4	55193	0.54495	0.2929	IPPK
ENSG00000185963	9	95473645	95527094	78	3	55203	-0.043429	0.51732	BICD2
ENSG00000127081	9	95607874	95640304	52	6	54717	-0.47232	0.68165	ZNF484
ENSG00000127084	9	95709733	95798518	76	10	54984	-0.13789	0.55484	FGD3
ENSG00000157303	9	95820989	95847420	30	3	54576	1.5861	0.056363	SUSD3
ENSG00000165233	9	95858500	95875565	9	2	55152	1.3728	0.084906	C9orf89
ENSG00000131669	9	95883771	95896570	7	1	54417	1.0041	0.15767	NINJ1
ENSG00000165238	9	95947198	96082854	161	17	54907	0.64043	0.26095	WNK2
ENSG00000204352	9	96080481	96108696	16	3	54653	-0.3244	0.62718	C9orf129
ENSG00000188938	9	96208776	96215874	4	2	55094	0.12528	0.45015	FAM120AOS
ENSG00000048828	9	96214004	96328397	161	8	54762	-0.064141	0.52557	FAM120A
ENSG00000197724	9	96338689	96441869	236	19	54923	1.078	0.14052	PHF2
ENSG00000131668	9	96713905	96717654	9	2	55057	2.4461	0.0072199	BARX1
ENSG00000158079	9	96793076	96872138	61	7	55210	0.79938	0.21204	PTPDC1
ENSG00000175787	9	97021593	97063736	34	2	54851	-0.0098129	0.50391	ZNF169
ENSG00000130950	9	97077605	97090926	3	1	54786	0.71801	0.23638	NUTM2F
ENSG00000148110	9	97136833	97223324	53	2	55136	0.65227	0.25711	HIATL1
ENSG00000130957	9	97321002	97356075	79	5	55047	-0.91121	0.81891	FBP2
ENSG00000165140	9	97365415	97402531	45	5	54911	-0.0766	0.53053	FBP1
ENSG00000148120	9	97488983	97849441	477	20	55105	1.5278	0.06328	C9orf3
ENSG00000158169	9	97861336	98079991	238	9	55149	0.67687	0.24924	FANCC
ENSG00000185920	9	98205262	98279339	97	8	54892	0.23212	0.40822	PTCH1
ENSG00000268926	9	98534605	98537013	5	2	54864	0.45567	0.32431	DKFZP434H0512
ENSG00000182150	9	98637983	98776842	258	15	55136	-1.7253	0.95776	ERCC6L2
ENSG00000130948	9	98997588	99064434	134	19	54906	1.0255	0.15256	HSD17B3
ENSG00000130958	9	99082988	99145992	54	3	54861	-0.26804	0.60567	SLC35D2
ENSG00000165244	9	99148223	99180611	2	1	54010	-0.86872	0.8075	ZNF367
ENSG00000081377	9	99252523	99382112	18	3	54806	-0.86251	0.8058	CDC14B
ENSG00000081386	9	99518147	99540411	46	4	55155	0.83525	0.20179	ZNF510
ENSG00000196597	9	99578754	99637905	92	5	55084	0.95662	0.16938	ZNF782
ENSG00000196312	9	99660348	99775862	32	3	55217	0.9312	0.17588	HIATL2
ENSG00000188152	9	99690592	99702535	5	2	55225	0.85505	0.19626	NUTM2G
ENSG00000136943	9	99794940	99801925	8	2	54939	1.3502	0.088483	CTSV
ENSG00000197816	9	100000765	100140806	265	11	55229	1.5499	0.060586	CCDC180
ENSG00000196116	9	100174232	100258407	124	3	55159	1.0376	0.14974	TDRD7
ENSG00000136842	9	100263462	100364030	107	15	54678	0.51876	0.30196	TMOD1
ENSG00000136925	9	100362362	100395962	71	1	55151	0.25813	0.39815	TSTD2
ENSG00000136937	9	100395908	100436030	67	1	55251	0.21465	0.41502	NCBP1
ENSG00000136936	9	100437191	100459639	46	1	55205	0.26894	0.39399	XPA
ENSG00000178919	9	100615536	100618986	9	1	55248	0.8168	0.20702	FOXE1
ENSG00000136932	9	100666771	100684852	34	4	55075	-1.1157	0.86771	C9orf156
ENSG00000136929	9	100689073	100707138	21	2	55253	-0.21005	0.58319	HEMGN
ENSG00000136938	9	100745643	100778225	18	3	55135	0.54885	0.29156	ANP32B
ENSG00000095380	9	100819021	100845357	9	1	55166	0.42903	0.33395	NANS
ENSG00000106785	9	100831557	100881494	5	2	54788	-1.2652	0.89711	TRIM14
ENSG00000106789	9	100883257	100954922	97	17	54920	1.1137	0.13271	CORO2A
ENSG00000095383	9	100961311	101017915	100	8	54988	1.2702	0.102	TBC1D2
ENSG00000136928	9	101050391	101471479	537	53	54988	-1.16	0.87697	GABBR2
ENSG00000165138	9	101493611	101559247	31	3	55160	-1.6258	0.94801	ANKS6
ENSG00000119514	9	101569981	101612363	41	7	54993	1.0274	0.15211	GALNT12
ENSG00000204291	9	101705461	101833069	178	23	54817	-2.7771	0.99726	COL15A1
ENSG00000106799	9	101866320	101916474	36	1	55146	-0.097446	0.53881	TGFBR1
ENSG00000119508	9	102584137	102629173	18	3	55206	0.22028	0.41283	NR4A3
ENSG00000136874	9	102668915	102732618	61	1	55223	1.726	0.042173	STX17
ENSG00000023318	9	102741461	102861322	50	1	55237	0.5925	0.27676	ERP44
ENSG00000119509	9	102861538	103063282	128	2	55172	0.64592	0.25917	INVS
ENSG00000136891	9	103064359	103115221	39	1	55180	0.17168	0.43184	TEX10
ENSG00000066697	9	103189438	103213511	20	1	55020	1.7412	0.040824	MSANTD3
ENSG00000251349	9	103204553	103339918	128	4	54957	1.9352	0.026482	MSANTD3-TMEFF1
ENSG00000241697	9	103204560	103339918	128	4	54957	1.9352	0.026482	TMEFF1
ENSG00000170681	9	103340361	103350188	18	3	55185	1.9484	0.025683	MURC
ENSG00000148123	9	103790991	104087417	430	30	55035	-0.72449	0.76562	LPPR1
ENSG00000136881	9	104122699	104145801	9	2	55113	1.3316	0.091503	BAAT
ENSG00000136897	9	104149915	104160896	8	2	54635	1.0805	0.13996	MRPL50
ENSG00000136870	9	104161155	104172942	1	1	55267	-0.77354	0.7804	ZNF189
ENSG00000136872	9	104182860	104198105	12	2	55059	-0.47385	0.6822	ALDOB
ENSG00000165152	9	104235453	104295819	106	11	54713	-1.558	0.94038	TMEM246
ENSG00000155827	9	104296133	104325622	24	5	54703	-1.646	0.95012	RNF20
ENSG00000198785	9	104331635	104500862	318	13	55033	-0.50442	0.69302	GRIN3A
ENSG00000188386	9	104353897	104357283	1	1	53051	0.66414	0.2533	PPP3R2
ENSG00000155833	9	105757593	105780770	26	2	55230	-0.36852	0.64376	CYLC2
ENSG00000136824	9	106856541	106903698	41	1	55203	-0.020232	0.50807	SMC2
ENSG00000186881	9	107266455	107267547	4	1	55226	-0.85842	0.80467	OR13F1
ENSG00000204246	9	107298030	107299137	1	1	55082	1.0232	0.1531	OR13C3
ENSG00000255800	9	107360650	107361788	5	1	55175	1.1722	0.12057	OR13C5
ENSG00000257019	9	107366924	107367951	1	1	55238	0.60256	0.2734	OR13C2
ENSG00000136839	9	107379529	107380485	3	1	55238	0.48376	0.31428	OR13C9
ENSG00000179055	9	107456660	107457766	2	1	55229	0.23044	0.40888	OR13D1
ENSG00000136783	9	107509969	107522403	12	4	54791	-0.67265	0.74941	NIPSNAP3A
ENSG00000165028	9	107526438	107539738	12	3	54990	-0.68801	0.75428	NIPSNAP3B
ENSG00000165029	9	107543283	107690518	170	25	54913	1.3025	0.096367	ABCA1
ENSG00000070214	9	108006903	108201452	102	1	55169	-0.55009	0.70887	SLC44A1
ENSG00000106701	9	108210077	108314714	69	7	54968	1.4392	0.075044	FSD1L
ENSG00000106692	9	108320411	108403399	45	6	55059	1.7924	0.036532	FKTN
ENSG00000095209	9	108456825	108538893	163	3	55117	-1.358	0.91277	TMEM38B
ENSG00000148143	9	109625378	109775915	78	9	55047	0.57118	0.28394	ZNF462
ENSG00000119318	9	110045418	110094475	54	2	55120	1.1897	0.11709	RAD23B
ENSG00000136826	9	110247133	110252763	2	1	55191	-0.13714	0.55454	KLF4
ENSG00000148156	9	111616871	111619239	6	2	54838	-1.6324	0.9487	ACTL7B
ENSG00000070061	9	111629797	111696396	174	14	55094	-0.16609	0.56596	IKBKAP
ENSG00000119328	9	111696461	111713024	28	4	55186	0.68307	0.24728	FAM206A
ENSG00000119326	9	111704851	111775809	111	8	55112	0.52719	0.29903	CTNNAL1
ENSG00000106771	9	111777432	111882225	127	10	55147	0.34286	0.36585	TMEM245
ENSG00000260230	9	111892573	111929571	75	11	54909	0.80943	0.20913	FRRS1L
ENSG00000095203	9	111934255	112083244	156	19	55011	0.96868	0.16635	EPB41L4B
ENSG00000070159	9	112137746	112260590	173	16	54772	1.8804	0.030027	PTPN3
ENSG00000243444	9	112403068	112713755	541	42	54967	-0.58642	0.7212	PALM2
ENSG00000157654	9	112542589	112934792	518	49	54906	-0.53184	0.70258	PALM2-AKAP2
ENSG00000241978	9	112542769	112934792	518	49	54906	-0.53184	0.70258	AKAP2
ENSG00000188959	9	112952328	112970469	26	5	54460	-1.5523	0.9397	C9orf152
ENSG00000136810	9	113006091	113018920	20	5	55109	-0.36409	0.6421	TXN
ENSG00000204193	9	113065801	113100127	45	8	54900	0.20528	0.41868	TXNDC8
ENSG00000165124	9	113127531	113342160	261	24	54941	-0.70742	0.76035	SVEP1
ENSG00000030304	9	113431051	113563859	130	19	54830	-1.428	0.92336	MUSK
ENSG00000198121	9	113635543	113800981	190	11	54867	-2.324	0.98994	LPAR1
ENSG00000171133	9	114089763	114090800	1	1	53258	-0.83521	0.7982	OR2K2
ENSG00000136813	9	114122972	114247025	173	8	54983	-1.2114	0.88714	KIAA0368
ENSG00000173258	9	114287439	114340124	50	6	54970	0.10216	0.45932	ZNF483
ENSG00000106853	9	114312002	114362135	62	9	54954	-0.86073	0.80531	PTGR1
ENSG00000059769	9	114393632	114432508	75	7	54967	-1.4412	0.92524	DNAJC25
ENSG00000244115	9	114393666	114432509	75	7	54967	-1.4412	0.92524	DNAJC25-GNG10
ENSG00000242616	9	114423615	114432526	15	3	54773	-0.61183	0.72967	GNG10
ENSG00000165181	9	114448453	114557288	164	7	55189	0.38966	0.34839	C9orf84
ENSG00000148154	9	114659046	114697649	77	10	54625	0.97651	0.16441	UGCG
ENSG00000106868	9	114803065	114937688	112	22	54841	-1.1145	0.86746	SUSD1
ENSG00000119314	9	114980715	115095947	198	8	55083	-1.4574	0.9275	PTBP3
ENSG00000119471	9	115142217	115234690	256	13	55066	-1.2075	0.88638	HSDL2
ENSG00000230185	9	115196096	115249484	138	5	55120	-0.77471	0.78074	C9orf147
ENSG00000165185	9	115249127	115431677	208	14	55094	-0.83328	0.79766	KIAA1958
ENSG00000148153	9	115446206	115480516	43	5	55142	-0.25338	0.60001	INIP
ENSG00000148158	9	115513118	115643951	209	12	55118	-0.32466	0.62728	SNX30
ENSG00000119457	9	115641200	115653193	20	4	54996	-1.2585	0.89589	SLC46A2
ENSG00000136866	9	115800660	115819039	10	4	55070	0.027857	0.48889	ZFP37
