ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000102575	ACP5	19	11685475	11689823	-1	protein_coding	54	ACP5	0.123568347500175	-0.16646465	15	22	22	3.27170000000001e-310	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/CEDAR_neutrophil_CD15:eQTLcatalogue/CEDAR_T-cell_CD4:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Kasela_2017_T-cell_CD4:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/TwinsUK_ge_blood:PsychENCODE_eQTLs:DICE/T_CD4_naive:DICE/T_CD8_naive:DICE/Monocyte_classical:DICE/Monocyte_non_classical:DICE/T_CD4_TFH:DICE/T_CD4_TH1:DICE/T_CD4_memory_TREG:DICE/T_CD4_naive_TREG:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis:GTEx/v8/Thyroid:GTEx/v7/Adipose_Visceral_Omentum:GTEx/v7/Whole_Blood:GTEx/v7/Heart_Atrial_Appendage:GTEx/v7/Heart_Left_Ventricle:GTEx/v7/Muscle_Skeletal:GTEx/v7/Nerve_Tibial:GTEx/v7/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v6/Adipose_Visceral_Omentum:GTEx/v6/Whole_Blood:GTEx/v6/Muscle_Skeletal	+	Yes	EP_correlation_cell_type_oneway:Adult_Cortex	2.76274e-06	rs148029925	7
ENSG00000249840	AC020947.2	19	11696061	11697950	1	pseudogene	NA	NA	NA	NA	14	22	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.198504e-06	rs148029925	7
ENSG00000197332	ZNF833P	19	11750591	11797382	1	lincRNA	401898	ZNF833P	NA	NA	0	0	1	1.21942e-06	0.0007705522	GTEx/v6/Brain_Cerebellum	NA	No	NA	NA	rs148029925	7
ENSG00000267500	CTD-2006C1.6	19	11759179	11763692	1	pseudogene	NA	NA	NA	NA	0	0	15	1.53924e-05	0.018774	GTEx/v8/Nerve_Tibial:GTEx/v7/Nerve_Tibial	-	No	NA	2.76274e-06	rs148029925	7
ENSG00000214223	HNRNPA1P10	19	11776884	11777845	-1	pseudogene	NA	HNRNPA1P10	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000267343	CTC-499B15.4	19	11793361	11797005	1	pseudogene	NA	NA	NA	NA	0	0	1	3.55469e-07	0.0007705522	GTEx/v6/Brain_Cerebellum	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000197933	ZNF823	19	11832080	11849824	-1	protein_coding	55552	ZNF823	2.08858743468726e-06	0.395683258	0	0	0	NA	NA	NA	NA	Yes	GM12878	3.198504e-06	rs148029925	7
ENSG00000266922	CTC-499B15.6	19	11836776	11841598	-1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	GM12878	3.198504e-06	rs148029925	7
ENSG00000220949	CTC-499B15.1	19	11867348	11870748	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	GM12878	3.198504e-06	rs148029925	7
ENSG00000197044	ZNF441	19	11877815	11894893	1	protein_coding	126068	ZNF441	0.0276670958531812	0.24896725	0	0	1	0.000101284	1.00955e-11	GTEx/v8/Cells_Cultured_fibroblasts	NA	Yes	GM12878	3.198504e-06	rs148029925	7
ENSG00000267646	CTC-499B15.7	19	11906899	11909413	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.76274e-06	rs148029925	7
ENSG00000177599	ZNF491	19	11908482	11920437	1	protein_coding	126069	ZNF491	5.1306652954028e-07	-0.126939715	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.76274e-06	rs148029925	7
ENSG00000171295	ZNF440	19	11925099	11946016	1	protein_coding	126070	ZNF440	5.58999225635548e-13	0.427967793	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:GM12878	3.198504e-06	rs148029925	7
ENSG00000267089	CTC-499B15.8	19	11952056	11953254	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:GM12878	3.198504e-06	rs148029925	7
ENSG00000171291	ZNF439	19	11959541	11994565	1	protein_coding	90594	ZNF439	3.21400432787086e-08	0.642917155	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.76274e-06	rs148029925	7
ENSG00000198429	ZNF69	19	11998599	12025144	1	protein_coding	7620	ZNF69	7.35111939274279e-05	-0.549690848	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.76274e-06	rs148029925	7
ENSG00000196757	ZNF700	19	12035883	12061588	1	protein_coding	90592	ZNF700	4.39166088843519e-11	0.364854347	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.569449e-06	rs148029925	7
ENSG00000197054	ZNF763	19	12035890	12091196	1	protein_coding	284390	ZNF763	0.000236872840014969	2.327700828	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.569449e-06	rs148029925	7
ENSG00000267179	ZNF763	19	12035890	12090105	1	protein_coding	284390	NA	NA	2.327700828	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.569449e-06	rs148029925	7
ENSG00000267274	CTD-2006C1.12	19	12050774	12064196	1	sense_overlapping	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000197647	ZNF433	19	12125547	12146556	-1	protein_coding	163059	ZNF433	1.9474436020732e-12	-0.2967361	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.198504e-06	rs148029925	7
ENSG00000212497	RNA5SP465	19	12138728	12138836	-1	rRNA	NA	RNA5SP465	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.198504e-06	rs148029925	7
ENSG00000132010	ZNF20	19	12203658	12251222	-1	protein_coding	7568	ZNF20	0.0235723668010903	-0.869285434	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesendoderm:hESC	2.76274e-06	rs148029925	7
ENSG00000213297	ZNF625-ZNF20	19	12242932	12267546	-1	protein_coding	NA	ZNF625-ZNF20	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesendoderm:hESC	2.76274e-06	rs148029925	7
ENSG00000257591	ZNF625	19	12251032	12267546	-1	protein_coding	90589	ZNF625	0.000825561501317101	-0.035089358	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesendoderm:hESC	2.76274e-06	rs148029925	7
ENSG00000242615	CTC-359D24.3	19	12252621	12254137	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesendoderm:hESC	2.76274e-06	rs148029925	7
ENSG00000196646	ZNF136	19	12273879	12300064	1	protein_coding	7695	ZNF136	1.49304930601206e-08	-1.193471661	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesendoderm:hESC	2.76274e-06	rs148029925	7
ENSG00000234773	CTD-2666L21.1	19	12305830	12348582	1	lincRNA	100289333	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	2.76274e-06	rs148029925	7
ENSG00000197857	ZNF44	19	12335501	12405702	-1	protein_coding	101060181	ZNF44	8.93827649124464e-07	-0.200420885	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.198504e-06	rs148029925	7
ENSG00000234750	CTD-2666L21.2	19	12395152	12396000	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	2.15986e-05	rs148029925	7
ENSG00000188868	ZNF563	19	12428291	12444534	-1	protein_coding	147837	ZNF563	8.58045673584715e-07	-0.378220682	0	0	8	9.487e-05	0.00765080645161291	TIGER/Nom_Alonso_Pancreatic_islets	+	Yes	Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000261280	CTD-3105H18.13	19	12456763	12458752	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000198342	ZNF442	19	12460185	12476719	-1	protein_coding	79973	ZNF442	1.47367601702494e-07	-0.163082141	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000268870	CTD-3105H18.16	19	12502763	12551896	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	3.198504e-06	rs148029925	7
ENSG00000180855	ZNF443	19	12540521	12551926	-1	protein_coding	10224	ZNF443	1.8302370216888e-05	2.111509445	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	3.198504e-06	rs148029925	7
ENSG00000269755	CTD-3105H18.18	19	12543917	12595630	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000234848	CTD-3105H18.7	19	12561749	12571519	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000242852	ZNF709	19	12571998	12624668	-1	protein_coding	163051	ZNF709	5.65103851089128e-06	-1.405864404	0	0	1	6.01997e-05	1.39276e-25	GTEx/v8/Muscle_Skeletal	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000236483	CTD-3105H18.8	19	12613489	12614920	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000232579	CTD-3105H18.10	19	12615479	12615704	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000230321	CTD-3105H18.9	19	12615719	12616790	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000234003	CTD-3105H18.11	19	12617063	12618844	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000235686	PPIAP20	19	12618943	12619077	1	pseudogene	NA	PPIAP20	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell	2.76274e-06	rs148029925	7
ENSG00000269560	CTD-2192J16.21	19	12640582	12643787	-1	sense_intronic	NA	NA	NA	NA	0	0	2	0.00011544	5.76841e-28	GTEx/v8/Esophagus_Muscularis	+	No	NA	4.206138e-06	rs148029925	7
ENSG00000221343	AC010422.1	19	12740548	12740599	1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.569449e-06	rs148029925	7
ENSG00000095059	DHPS	19	12786531	12792716	-1	protein_coding	1725	DHPS	0.0034521520485461	0.750315044	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.569449e-06	rs148029925	7
ENSG00000268945	CTD-2192J16.26	19	12793507	12798093	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.569449e-06	rs148029925	7
ENSG00000267791	CTD-2659N19.2	19	12799736	12800052	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.569449e-06	rs148029925	7
ENSG00000209702	SNORD41	19	12817263	12817332	-1	snoRNA	26810	SNORD41	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.569449e-06	rs148029925	7
ENSG00000123144	C19orf43	19	12841454	12845589	-1	protein_coding	79002	C19orf43	0.310238874056668	-0.042139165	0	0	0	NA	NA	NA	NA	Yes	GM12878	3.198504e-06	rs148029925	7
ENSG00000198356	ASNA1	19	12847953	12859137	1	protein_coding	439	ASNA1	0.415776038206036	0.177921358	0	0	0	NA	NA	NA	NA	Yes	GM12878	3.198504e-06	rs148029925	7
ENSG00000039987	BEST2	19	12862516	12869272	1	protein_coding	54831	BEST2	9.01637143288031e-11	-0.555750643	0	0	0	NA	NA	NA	NA	Yes	GM12878	3.198504e-06	rs148029925	7
ENSG00000167815	PRDX2	19	12907634	12912694	-1	protein_coding	7001	PRDX2	0.496065280846928	-0.536877383	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.569449e-06	rs148029925	7
ENSG00000104889	RNASEH2A	19	12917394	12924452	1	protein_coding	10535	RNASEH2A	0.0500791342521709	-0.468143998	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex	3.569449e-06	rs148029925	7
ENSG00000132026	RTBDN	19	12936292	12946242	-1	protein_coding	83546	RTBDN	3.27850963623921e-07	0.068260512	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle	3.198504e-06	rs148029925	7
ENSG00000267424	CTD-2265O21.3	19	12936525	12943797	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	3.198504e-06	rs148029925	7
ENSG00000105613	MAST1	19	12944765	12985765	1	protein_coding	22983	MAST1	0.999999024385856	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle	3.198504e-06	rs148029925	7
ENSG00000132016	C19orf57	19	13993161	14017265	-1	protein_coding	79173	C19orf57	7.18269130933177e-05	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.080373e-06	rs10854131	8
ENSG00000132024	CC2D1A	19	14017014	14041692	1	protein_coding	54862	CC2D1A	2.25920260836964e-05	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.080373e-06	rs10854131	8
ENSG00000267783	CTB-55O6.10	19	14229918	14230349	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	5.629699e-06	rs10854131	8
ENSG00000105011	ASF1B	19	14230321	14247768	-1	protein_coding	55723	ASF1B	0.565696011085809	-0.580495392	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	3.080373e-06	rs10854131	8
ENSG00000267169	CTB-55O6.12	19	14247991	14282079	1	antisense	100507373	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	3.080373e-06	rs10854131	8
ENSG00000072071	LPHN1	19	14260750	14316999	-1	protein_coding	22859	LPHN1	0.999999837146104	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Mesenchymal_Stem_Cell	3.080373e-06	rs10854131	8
ENSG00000240803	RN7SL231P	19	14323864	14324131	1	misc_RNA	NA	RN7SL231P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	4.414663e-06	rs10854131	8
ENSG00000267723	CTD-2189E23.1	19	14365001	14404017	-1	lincRNA	NA	NA	NA	NA	0	0	5	3.04292e-05	4.42969e-11	GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia	NA	No	NA	NA	rs10854131	8
ENSG00000266913	CTC-548K16.2	19	14416270	14481008	-1	lincRNA	NA	NA	NA	NA	35	11.07	30	4.9479e-24	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel	+	No	NA	3.080373e-06	rs10854131	8
ENSG00000267147	CTC-548K16.1	19	14444555	14454725	1	lincRNA	101928845	NA	NA	NA	16	7.387	34	1.52785e-19	9.06752e-15	eQTLcatalogue/HipSci_ge_iPSC:PsychENCODE_eQTLs:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Colon_Transverse:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v7/Colon_Transverse:GTEx/v7/Small_Intestine_Terminal_Ileum:GTEx/v6/Colon_Transverse	+	No	NA	3.080373e-06	rs10854131	8
ENSG00000123146	CD97	19	14491313	14519537	1	protein_coding	976	CD97	0.457713952733134	0.115684084	0	0	18	1.06219e-05	3.3469e-08	GTEx/v8/Esophagus_Muscularis	-	No	NA	3.080373e-06	rs10854131	8
ENSG00000160961	ZNF333	19	14800613	14844558	1	protein_coding	84449	ZNF333	3.59807075705962e-09	-0.11611803	0	0	2	9.725e-06	0.0275394227908361	eQTLGen_cis_eQTLs	-	No	NA	3.080373e-06	rs10854131	8
ENSG00000127507	EMR2	19	14843205	14889353	-1	protein_coding	30817	EMR2	2.59136548105284e-13	5.434983223	0	0	30	3.4678e-11	0	eQTLGen_cis_eQTLs	+	No	NA	3.080373e-06	rs10854131	8
ENSG00000268564	AC003956.1	19	15234971	15236985	1	antisense	NA	NA	NA	NA	0	0	3	0.000590264	0.0378508952658531	PsychENCODE_eQTLs	-	No	NA	5.629699e-06	rs10854131	8
ENSG00000261824	LINC00662	19	28175488	28284848	-1	lincRNA	148189	LINC00662	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	9.562255e-06	rs35484580	9
ENSG00000267575	CTC-459F4.3	19	28284371	28409771	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	9.562255e-06	rs35484580	9
ENSG00000272635	LLNLF-65H9.1	19	28284396	28475892	1	processed_transcript	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	9.562255e-06	rs35484580	9
ENSG00000267264	CTC-459F4.6	19	28294446	28294968	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	9.562255e-06	rs35484580	9
ENSG00000267323	SLC25A1P5	19	28296331	28297113	-1	pseudogene	NA	SLC25A1P5	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	9.562255e-06	rs35484580	9
ENSG00000267389	CTC-459F4.7	19	28303715	28387623	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.562255e-06	rs35484580	9
ENSG00000266977	CTC-459F4.5	19	28340638	28380130	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.562255e-06	rs35484580	9
ENSG00000267623	AC022153.1	19	28393503	28475651	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.562255e-06	rs35484580	9
ENSG00000267768	CTC-459F4.8	19	28399264	28399462	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	9.562255e-06	rs35484580	9
ENSG00000267630	AC005758.1	19	28409851	28420278	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	9.562255e-06	rs35484580	9
ENSG00000266906	AC005357.1	19	28473940	28474240	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell:hESC	9.562255e-06	rs35484580	9
ENSG00000266928	CTB-70G10.1	19	28785000	28804407	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.562255e-06	rs35484580	9
ENSG00000267320	AC005780.1	19	28807612	28877111	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Trophoblast-like_Cell:hESC	9.562255e-06	rs35484580	9
ENSG00000267238	AC093074.1	19	28885758	28887335	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:hESC	9.562255e-06	rs35484580	9
ENSG00000260725	AC005307.1	19	28909390	28920397	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.562255e-06	rs35484580	9
ENSG00000267243	AC005307.3	19	28926295	29218684	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.562255e-06	rs35484580	9
ENSG00000266893	AC005616.1	19	28982771	29123635	-1	lincRNA	101927210	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.562255e-06	rs35484580	9
ENSG00000267423	AC005616.2	19	29000145	29009635	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.562255e-06	rs35484580	9
ENSG00000267537	AC005394.1	19	29093286	29139210	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	9.562255e-06	rs35484580	9
ENSG00000266976	AC079466.1	19	29097595	29106136	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	9.562255e-06	rs35484580	9
ENSG00000267799	CTC-478M6.1	19	29281719	29283778	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:hESC	9.562255e-06	rs35484580	9
ENSG00000267617	AC007795.1	19	29360703	29370077	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.562255e-06	rs35484580	9
ENSG00000267528	AC011524.1	19	29374337	29444152	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.562255e-06	rs35484580	9
ENSG00000267683	AC008991.1	19	29383838	29386856	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.562255e-06	rs35484580	9
ENSG00000238514	snoU13	19	29421910	29422012	1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	9.562255e-06	rs35484580	9
ENSG00000267027	AC011524.2	19	29440344	29441107	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	9.562255e-06	rs35484580	9
ENSG00000267240	AC011524.3	19	29451413	29455850	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	9.562255e-06	rs35484580	9
ENSG00000267339	LINC00906	19	29456038	29461781	1	lincRNA	148145	LINC00906	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	9.562255e-06	rs35484580	9
ENSG00000252272	RNA5SP470	19	29492577	29492682	1	rRNA	NA	RNA5SP470	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.562255e-06	rs35484580	9
ENSG00000267014	CTD-2081K17.2	19	29493462	29504862	1	lincRNA	100505835	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	9.562255e-06	rs35484580	9
ENSG00000169021	UQCRFS1	19	29698173	29704448	-1	protein_coding	7386	UQCRFS1	0.694438038047755	-0.273793778	3	2.727	0	NA	NA	NA	NA	No	NA	9.562255e-06	rs35484580	9
ENSG00000267498	CTB-32O4.2	19	29704142	29706722	1	lincRNA	NA	NA	NA	NA	2	2.727	0	NA	NA	NA	NA	No	NA	9.562255e-06	rs35484580	9
ENSG00000241604	RN7SL340P	19	29723999	29724292	-1	misc_RNA	NA	RN7SL340P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	hESC	9.562255e-06	rs35484580	9
ENSG00000264515	CTC-525D6.1	19	29777918	30016659	-1	processed_transcript	284395	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	9.562255e-06	rs35484580	9
ENSG00000267574	CTC-525D6.5	19	29938945	29939287	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	9.562255e-06	rs35484580	9
ENSG00000266248	CTC-525D6.2	19	29980682	30017855	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	9.562255e-06	rs35484580	9
ENSG00000187135	VSTM2B	19	30017406	30055386	1	protein_coding	342865	VSTM2B	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	9.562255e-06	rs35484580	9
ENSG00000105171	POP4	19	30094924	30108144	1	protein_coding	10775	POP4	0.14347717043933	0.233403247	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	9.562255e-06	rs35484580	9
ENSG00000267258	CTC-448F2.3	19	30412089	30412560	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	9.562255e-06	rs35484580	9
ENSG00000105176	URI1	19	30414551	30506611	1	protein_coding	8725	URI1	0.211667123362299	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	9.562255e-06	rs35484580	9
