GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000177106	11	694438	727727	2	1	26471	0.95365	0.17013	EPS8L2
ENSG00000177042	11	695428	705028	2	1	26471	0.95365	0.17013	TMEM80
ENSG00000177595	11	799179	809753	1	1	26644	0.88471	0.18816	PIDD
ENSG00000177697	11	832843	839831	9	1	26615	-0.37955	0.64786	CD151
ENSG00000177700	11	837356	842545	10	1	26650	-0.39985	0.65537	POLR2L
ENSG00000214063	11	842808	867116	1	1	26205	0.92528	0.17741	TSPAN4
ENSG00000177830	11	867357	915058	14	1	26695	0.75357	0.22555	CHID1
ENSG00000183020	11	924894	1012239	59	1	26720	-0.68085	0.75202	AP2A2
ENSG00000198788	11	1074875	1104419	2	1	26685	1.0915	0.13752	MUC2
ENSG00000117983	11	1244296	1283406	4	1	26623	0.38242	0.35108	MUC5B
ENSG00000078902	11	1295601	1330884	20	2	26525	-0.093682	0.53732	TOLLIP
ENSG00000182208	11	1490687	1522477	27	2	26785	0.61335	0.26982	MOB2
ENSG00000184545	11	1575274	1593150	31	1	26734	1.0092	0.15643	DUSP8
ENSG00000185940	11	1651033	1652160	2	1	26655	1.2077	0.11358	KRTAP5-5
ENSG00000244242	11	1753640	1771821	24	2	26469	-1.3468	0.91098	IFITM10
ENSG00000250644	11	1768897	1780281	13	2	26650	-1.1618	0.87734	RP11-295K3.1
ENSG00000117984	11	1773982	1785222	4	2	26637	-0.55087	0.70914	CTSD
ENSG00000149043	11	1848709	1858751	1	1	26547	0.032682	0.48696	SYT8
ENSG00000130592	11	1874200	1913497	47	9	26712	0.40107	0.34418	LSP1
ENSG00000184682	11	1910375	1912084	1	1	26673	2.304	0.010611	C11orf89
ENSG00000130595	11	1940792	1959936	17	4	26761	0.92592	0.17724	TNNT3
ENSG00000167244	11	2150342	2170833	11	3	26646	-0.11501	0.54578	IGF2
ENSG00000129965	11	2153768	2182439	11	3	26646	-0.11501	0.54578	INS-IGF2
ENSG00000180176	11	2185159	2193107	2	1	26568	-0.073037	0.52911	TH
ENSG00000110665	11	2316875	2324279	20	4	26740	-0.14665	0.55829	C11orf21
ENSG00000064201	11	2323227	2339430	11	2	26613	0.60951	0.27109	TSPAN32
ENSG00000053918	11	2465914	2870339	89	22	26591	-0.22442	0.58878	KCNQ1
ENSG00000254827	11	2909010	2924970	1	1	26830	0.98925	0.16127	SLC22A18AS
ENSG00000110628	11	2920951	2946476	1	1	26830	0.98925	0.16127	SLC22A18
ENSG00000205531	11	2965667	3013607	53	4	26713	-1.1999	0.8849	NAP1L4
ENSG00000110619	11	3022152	3078843	13	2	26629	-1.5761	0.9425	CARS
ENSG00000021762	11	3108346	3187969	11	2	26649	0.83591	0.2016	OSBPL5
ENSG00000005801	11	3360491	3400448	19	1	26751	0.51839	0.30209	ZNF195
ENSG00000129744	11	3666358	3685646	1	1	26155	-1.147	0.8743	ART1
ENSG00000129749	11	3686817	3692614	7	1	26757	-1.1228	0.86924	CHRNA10
ENSG00000110713	11	3692313	3819022	50	5	26652	0.35144	0.36263	NUP98
ENSG00000177105	11	3848208	3862213	16	2	26331	-1.4281	0.92337	RHOG
ENSG00000167323	11	3875757	4114439	178	14	26641	2.6313	0.0042524	STIM1
ENSG00000167325	11	4115937	4160106	59	7	26691	2.8477	0.002202	RRM1
ENSG00000221996	11	4388493	4389616	1	1	26789	0.35491	0.36133	OR52B4
ENSG00000132109	11	4406127	4414926	3	1	26591	-0.91117	0.8189	TRIM21
ENSG00000196778	11	4510109	4511138	1	1	26758	0.41163	0.34031	OR52K1
ENSG00000197790	11	4566421	4567374	1	1	26830	1.3142	0.094394	OR52M1
ENSG00000226288	11	4608021	4609135	1	1	26752	0.017235	0.49312	OR52I2
ENSG00000232268	11	4615037	4616243	1	1	26829	-0.03495	0.51394	OR52I1
ENSG00000167333	11	4619902	4629489	2	1	26230	0.29276	0.38485	TRIM68
ENSG00000180785	11	4664650	4676718	14	2	26673	0.054285	0.47835	OR51E1
ENSG00000167332	11	4701401	4719084	4	1	26818	1.1271	0.12984	OR51E2
ENSG00000167346	11	4726157	5013659	210	21	26692	0.2685	0.39416	MMP26
ENSG00000188069	11	4790209	4791168	1	1	26061	0.47741	0.31654	OR51F1
ENSG00000176895	11	4928600	4929538	1	1	26830	1.4106	0.07918	OR51A7
ENSG00000176879	11	4944531	4945637	1	1	26742	0.47817	0.31626	OR51G1
ENSG00000205495	11	5067756	5068691	6	2	26787	-0.34843	0.63624	OR52J3
ENSG00000176787	11	5079880	5080857	3	1	26695	-0.90533	0.81735	OR52E2
ENSG00000182070	11	5172239	5207612	41	4	26742	0.23296	0.4079	OR52A1
ENSG00000196565	11	5274420	5667019	892	40	26692	-0.35087	0.63716	HBG2
ENSG00000213931	11	5289582	5526847	664	29	26697	-0.41641	0.66144	HBE1
ENSG00000183251	11	5322244	5323226	3	1	26578	0.76916	0.2209	OR51B4
ENSG00000184881	11	5344541	5345582	5	1	26806	-0.87447	0.80907	OR51B2
ENSG00000176239	11	5372738	5373676	13	2	26809	-0.25036	0.59884	OR51B6
ENSG00000184698	11	5410607	5411664	5	1	26806	-1.3517	0.91176	OR51M1
ENSG00000184321	11	5423827	5424777	9	1	26823	1.2072	0.11368	OR51J1
ENSG00000167360	11	5443341	5444436	10	1	26786	-0.53893	0.70503	OR51Q1
ENSG00000167359	11	5461800	5462744	4	1	26801	0.011879	0.49526	OR51I1
ENSG00000187918	11	5474638	5475707	2	1	26669	-1.7687	0.96153	OR51I2
ENSG00000181609	11	5509915	5510979	5	1	26829	0.8511	0.19736	OR52D1
ENSG00000181616	11	5565719	5566779	6	2	26698	-1.1972	0.88439	OR52H1
ENSG00000187747	11	5602107	5603114	2	1	26720	0.44981	0.32642	OR52B6
ENSG00000121236	11	5617339	5634188	8	2	26494	1.5934	0.055539	TRIM6
ENSG00000258588	11	5617955	5665628	28	6	26520	3.1075	0.00094343	TRIM6-TRIM34
ENSG00000258659	11	5640994	5665628	8	3	26517	3.5528	0.00019061	TRIM34
ENSG00000132256	11	5684425	5959849	520	22	26643	-0.97801	0.83596	TRIM5
ENSG00000132274	11	5710919	5758319	98	10	26666	0.55056	0.29097	TRIM22
ENSG00000181023	11	5757681	5758768	3	1	26701	-0.59593	0.72439	OR56B1
ENSG00000181001	11	5809084	5810046	6	2	26742	-0.80096	0.78842	OR52N1
ENSG00000180988	11	5841544	5842578	2	1	26826	0.22054	0.41273	OR52N2
ENSG00000205409	11	5862158	5863182	7	1	26819	-1.2385	0.89223	OR52E6
ENSG00000183269	11	5877904	5878964	1	1	26740	-1.6906	0.95455	OR52E8
ENSG00000180974	11	5905501	5906527	6	2	26585	-2.1327	0.98353	OR52E4
ENSG00000183313	11	6007122	6008215	4	1	26803	-0.45295	0.67471	OR52L1
ENSG00000180919	11	6128914	6130065	2	1	26734	0.73801	0.23025	OR56B4
ENSG00000180913	11	6149840	6150706	1	1	26817	0.83173	0.20278	OR56B3P
ENSG00000180878	11	6226796	6232362	1	1	25945	-0.72536	0.76588	C11orf42
ENSG00000132259	11	6255995	6265659	1	1	26830	0.034294	0.48632	CNGA4
ENSG00000110148	11	6280966	6293357	7	2	26620	-1.402	0.91954	CCKBR
ENSG00000110169	11	6452279	6463847	2	1	26673	2.1994	0.013923	HPX
ENSG00000110171	11	6469843	6495689	1	1	26830	0.079345	0.46838	TRIM3
ENSG00000265264	11	6502715	6530208	14	1	26809	1.3033	0.096235	TIMM10B
ENSG00000179532	11	6518490	6614988	29	4	26619	0.91072	0.18122	DNHD1
ENSG00000132275	11	6616305	6624850	3	2	26329	0.63101	0.26402	RRP8
ENSG00000166333	11	6624961	6632102	8	2	26381	0.39165	0.34766	ILK
ENSG00000166337	11	6627526	6633898	9	2	26369	0.41645	0.33854	TAF10
ENSG00000166340	11	6634000	6640692	2	1	26251	-0.11374	0.54528	TPP1
ENSG00000166341	11	6642556	6677085	5	1	26551	1.4341	0.075769	DCHS1
ENSG00000170803	11	6806248	6807245	1	1	26796	-1.5543	0.93995	OR2AG1
ENSG00000184933	11	6815756	6817128	2	1	26343	0.22683	0.41028	OR6A2
ENSG00000166363	11	6866883	6867936	1	1	26626	0.62958	0.26448	OR10A5
ENSG00000170790	11	6890924	6891976	4	1	26451	0.84928	0.19786	OR10A2
ENSG00000170782	11	6897856	6898850	1	1	26827	-0.46188	0.67792	OR10A4
ENSG00000166368	11	6912721	6913830	2	1	26289	-0.29764	0.61701	OR2D2
ENSG00000178358	11	6942205	6943264	5	2	26707	0.90031	0.18398	OR2D3
ENSG00000149054	11	6947635	7005863	46	3	26577	0.018062	0.49279	ZNF215
ENSG00000149050	11	7020549	7041599	33	2	26556	0.35075	0.36289	ZNF214
ENSG00000158077	11	7041677	7092539	56	4	26755	0.89117	0.18642	NLRP14
ENSG00000170743	11	7260009	7490273	162	29	26555	0.8595	0.19503	SYT9
ENSG00000183801	11	7506619	7532608	23	3	26647	0.24004	0.40515	OLFML1
ENSG00000166387	11	7534529	7678358	93	12	26390	-0.55901	0.71192	PPFIBP2
ENSG00000166394	11	7686331	7698453	7	1	26283	-1.0656	0.85671	CYB5R2
ENSG00000182334	11	7846584	7847519	3	1	26812	-0.53698	0.70436	OR5P3
ENSG00000175393	11	7949180	7950209	5	2	26811	0.17312	0.43128	OR10A6
ENSG00000175390	11	7991798	8023409	10	2	26608	0.18344	0.42723	EIF3F
ENSG00000166402	11	8040791	8127659	8	3	26497	-0.81734	0.79313	TUB
ENSG00000166405	11	8127597	8190602	72	4	26685	-0.1141	0.54542	RIC3
ENSG00000166407	11	8245851	8290263	3	1	26697	-1.18	0.881	LMO1
ENSG00000130413	11	8413418	8615836	84	6	26619	-0.74078	0.77059	STK33
ENSG00000166436	11	8633584	8693413	39	2	26708	0.34447	0.36525	TRIM66
ENSG00000166441	11	8703958	8736306	15	3	26495	-0.068908	0.52747	RPL27A
ENSG00000166444	11	8714898	8932498	116	11	26586	0.39915	0.34489	ST5
ENSG00000166452	11	8932686	8941631	8	2	26581	-0.34876	0.63636	AKIP1
ENSG00000176029	11	8941623	8954553	18	2	26591	-0.28045	0.61044	C11orf16
ENSG00000176009	11	8959119	8964580	12	2	26460	-0.46391	0.67865	ASCL3
ENSG00000175348	11	8968841	8986558	23	2	26467	-0.49791	0.69072	TMEM9B
ENSG00000175352	11	9002123	9025596	34	4	26346	-0.61961	0.73224	NRIP3
ENSG00000175356	11	9041071	9159661	59	13	26438	-0.85975	0.80504	SCUBE2
ENSG00000184014	11	9160372	9286937	29	3	26545	0.60016	0.2742	DENND5A
ENSG00000166471	11	9302201	9336327	21	2	26427	1.3725	0.084954	TMEM41B
ENSG00000205339	11	9406169	9469673	39	3	26605	-0.79794	0.78755	IPO7
ENSG00000166478	11	9481866	9550071	4	2	26593	0.73028	0.23261	ZNF143
ENSG00000166483	11	9595228	9615004	9	2	26562	-0.21587	0.58546	WEE1
ENSG00000133789	11	9685624	9774538	205	7	26701	-0.47571	0.68286	SWAP70
ENSG00000133812	11	9800214	10315754	237	6	26603	-0.22173	0.58774	SBF2
ENSG00000133805	11	10329860	10529126	157	19	26630	-0.18855	0.57478	AMPD3
ENSG00000110315	11	10533225	10562777	25	3	26708	-0.39675	0.65423	RNF141
ENSG00000133800	11	10578513	10633236	4	1	26436	0.82485	0.20473	LYVE1
ENSG00000072952	11	10594638	10715535	77	4	26571	-0.21284	0.58427	MRVI1
ENSG00000198730	11	10772534	10801290	5	1	26667	-1.039	0.85059	CTR9
ENSG00000236287	11	10833621	10880343	3	1	26738	1.9201	0.027421	ZBED5
ENSG00000110328	11	11292423	11643552	244	53	26586	0.18445	0.42683	GALNT18
ENSG00000170242	11	11862970	11980870	102	11	26723	0.85638	0.19589	USP47
ENSG00000050165	11	11984653	12031316	37	12	26519	-0.92757	0.82319	DKK3
ENSG00000133816	11	12115543	12285334	93	20	26508	0.63953	0.26124	MICAL2
ENSG00000133808	11	12297627	12380691	106	13	26533	-0.54226	0.70618	MICALCL
ENSG00000197702	11	12398732	12552348	63	11	26660	-1.374	0.91529	PARVA
ENSG00000187079	11	12695969	12966298	72	7	26605	1.3561	0.087537	TEAD1
ENSG00000133794	11	13298199	13408813	87	12	26544	0.68171	0.24771	ARNTL
ENSG00000148925	11	13409548	13484844	107	7	26773	0.96674	0.16684	BTBD10
ENSG00000152266	11	13513602	13517728	3	1	26781	-0.25113	0.59914	PTH
ENSG00000197601	11	13690217	13753893	5	1	26571	1.9831	0.023676	FAR1
ENSG00000133818	11	14299472	14386052	24	5	26658	-1.8891	0.97056	RRAS2
ENSG00000129083	11	14464986	14521573	44	4	26812	-0.3778	0.64721	COPB1
ENSG00000256206	11	14515329	14541890	18	3	26770	-0.13262	0.55275	PSMA1
ENSG00000129084	11	14515329	14665181	88	11	26609	-0.73409	0.76855	PSMA1
ENSG00000152270	11	14665269	14892350	100	8	26771	-1.219	0.88858	PDE3B
ENSG00000186104	11	14899553	14913798	4	1	26766	-0.37114	0.64473	CYP2R1
ENSG00000175868	11	14926543	15103888	144	5	26676	-0.24257	0.59583	CALCB
ENSG00000110680	11	14988214	14993900	3	2	26545	-0.5892	0.72214	CALCA
ENSG00000188487	11	15133970	15268754	139	20	26638	-1.3425	0.91029	INSC
ENSG00000110693	11	15987995	16761138	596	23	26729	-1.5662	0.94135	SOX6
ENSG00000110696	11	16634679	16778428	99	7	26740	-0.67729	0.75089	C11orf58
ENSG00000166689	11	16799842	17035990	340	18	26663	-0.62438	0.73381	PLEKHA7
ENSG00000110700	11	17095936	17099334	3	1	26603	0.11816	0.45297	RPS13
ENSG00000011405	11	17099277	17229530	61	4	26806	-0.76024	0.77645	PIK3C2A
ENSG00000070081	11	17229700	17371521	85	5	26642	-0.93617	0.82541	NUCB2
ENSG00000188211	11	17373273	17398888	23	3	26366	0.88078	0.18922	NCR3LG1
ENSG00000187486	11	17407406	17410878	4	1	26772	0.4571	0.3238	KCNJ11
ENSG00000006071	11	17414432	17498449	74	12	26649	0.67987	0.24829	ABCC8
ENSG00000006611	11	17515442	17565963	16	4	26670	-0.36671	0.64308	USH1C
ENSG00000188162	11	17568920	17668697	24	4	26727	-1.4655	0.9286	OTOG
ENSG00000129159	11	17756359	17804602	23	1	26618	0.055849	0.47773	KCNC1
ENSG00000129158	11	17809595	18034709	172	17	26610	0.85152	0.19724	SERGEF
ENSG00000129167	11	18039111	18063973	13	3	26484	1.1011	0.13543	TPH1
ENSG00000179826	11	18142502	18160027	3	1	26619	0.56087	0.28744	MRGPRX3
ENSG00000255470	11	18161733	18211042	97	1	26708	1.8835	0.029815	RP11-113D6.6
ENSG00000179817	11	18194384	18195827	3	1	26711	1.8419	0.032747	MRGPRX4
ENSG00000189332	11	18230685	18236109	1	1	26554	-1.3688	0.91448	RP11-113D6.10
ENSG00000148965	11	18252896	18258440	4	2	26735	-1.1817	0.88134	SAA4
ENSG00000134339	11	18260770	18270190	2	1	26288	-0.64153	0.73941	SAA2
ENSG00000110756	11	18300223	18343745	33	2	26795	-0.79615	0.78703	HPS5
ENSG00000110768	11	18343842	18388591	5	1	26770	-1.6552	0.95106	GTF2H1
ENSG00000134333	11	18415935	18429972	1	1	26827	-0.15482	0.56152	LDHA
ENSG00000166796	11	18433854	18473605	80	1	26819	-0.59633	0.72452	LDHC
ENSG00000166800	11	18477371	18501147	15	3	26401	-0.62616	0.7344	LDHAL6A
ENSG00000074319	11	18489883	18548779	59	6	26784	0.58636	0.27882	TSG101
ENSG00000151116	11	18551156	18610294	65	6	26648	0.93957	0.17372	UEVLD
ENSG00000179119	11	18627948	18656338	26	3	26760	0.49939	0.30875	SPTY2D1
ENSG00000151117	11	18714669	18726332	3	1	26532	-0.91599	0.82016	TMEM86A
ENSG00000179057	11	18725852	18747777	31	2	26497	-0.71178	0.7617	IGSF22
ENSG00000110786	11	18749475	18814268	39	7	26698	1.1327	0.12868	PTPN5
ENSG00000183695	11	19076002	19082228	16	2	26268	0.86806	0.19268	MRGPRX2
ENSG00000177054	11	19138646	19197969	29	4	26769	0.063183	0.47481	ZDHHC13
ENSG00000129170	11	19203578	19232120	3	2	26441	0.078127	0.46886	CSRP3
ENSG00000129173	11	19245610	19263167	3	2	26820	-0.32675	0.62807	E2F8
ENSG00000166833	11	19372271	20143144	389	52	26660	-0.34948	0.63664	NAV2
ENSG00000109851	11	20177701	20182159	3	1	26609	-0.42317	0.66392	DBX1
ENSG00000109854	11	20385231	20405329	6	2	26213	0.78496	0.21624	HTATIP2
ENSG00000185238	11	20409076	20530840	108	5	26704	0.82068	0.20592	PRMT3
ENSG00000165970	11	20620946	20680831	46	7	26449	-0.13573	0.55398	SLC6A5
ENSG00000165973	11	20691117	21597227	684	79	26666	-0.38065	0.64827	NELL1
ENSG00000171714	11	22214722	22304903	76	2	26706	0.22434	0.41125	ANO5
ENSG00000091664	11	22359643	22401049	24	6	26436	-0.33851	0.63251	SLC17A6
ENSG00000183161	11	22644079	22647387	3	1	26782	2.0806	0.018737	FANCF
ENSG00000148935	11	22647188	22834601	140	11	26674	0.5002	0.30847	GAS2
ENSG00000198168	11	22835345	22851845	5	1	26477	-2.2723	0.98847	SVIP
ENSG00000187398	11	24518516	25104150	699	33	26709	1.2638	0.10315	LUZP2
ENSG00000134343	11	26210829	26684835	825	27	26714	0.83672	0.20138	ANO3
ENSG00000169550	11	26580580	26593780	4	2	26658	1.4843	0.068861	MUC15
ENSG00000148942	11	26688566	26744974	65	11	26736	2.4912	0.0063662	SLC5A12
ENSG00000176971	11	27015628	27018630	1	1	26758	-0.51634	0.69719	FIBIN
ENSG00000129151	11	27062272	27149356	49	6	26543	-0.65288	0.74308	BBOX1
ENSG00000109881	11	27352374	27385415	26	4	26672	0.57238	0.28353	CCDC34
ENSG00000205213	11	27387508	27494322	57	8	26587	0.68339	0.24718	LGR4
ENSG00000148943	11	27516123	27528320	7	2	26783	-0.43864	0.66954	LIN7C
ENSG00000176697	11	27676440	27743605	30	3	26798	0.12118	0.45177	BDNF
ENSG00000121621	11	28042167	28129855	56	7	26746	-0.53295	0.70297	KIF18A
ENSG00000169519	11	28129795	28355054	150	10	26721	-0.38142	0.64855	METTL15
ENSG00000182255	11	30031288	30038570	2	1	26653	0.32822	0.37137	KCNA4
ENSG00000131808	11	30252563	30256808	8	1	26736	0.12477	0.45035	FSHB
ENSG00000152219	11	30344598	30359774	15	2	26706	1.7005	0.044516	ARL14EP
ENSG00000066382	11	30406040	30608419	168	19	26612	-0.82391	0.795	MPPED2
ENSG00000170959	11	30851916	31391357	325	16	26739	1.2899	0.098542	DCDC1
ENSG00000170946	11	31391387	31453396	41	5	26751	1.7221	0.042523	DNAJC24
ENSG00000148950	11	31453948	31531192	32	1	26794	0.9648	0.16732	IMMP1L
ENSG00000109911	11	31531297	31805546	125	2	26742	1.3793	0.083906	ELP4
ENSG00000007372	11	31806340	31839509	18	2	26557	-0.17389	0.56902	PAX6
ENSG00000049449	11	31833939	32127301	111	9	26604	-1.3603	0.91314	RCN1
ENSG00000184937	11	32409321	32457176	19	3	26637	0.9346	0.175	WT1
ENSG00000149100	11	32605344	32627808	20	2	26735	-0.001053	0.50042	EIF3M
ENSG00000186714	11	32623792	32816204	208	6	26811	-0.049006	0.51954	CCDC73
ENSG00000135378	11	32851489	32879669	8	2	26700	-1.3498	0.91146	PRRG4
ENSG00000060749	11	32914724	33014862	2	1	26820	0.18288	0.42745	QSER1
ENSG00000121690	11	33037410	33055128	38	3	26769	-0.49107	0.68831	DEPDC7
ENSG00000176148	11	33060963	33127489	142	8	26760	-0.0135	0.50539	TCP11L1
ENSG00000176102	11	33098734	33183917	52	4	26743	-1.2618	0.89648	CSTF3
ENSG00000110422	11	33278218	33378569	18	1	26782	0.33783	0.36774	HIPK3
ENSG00000110427	11	33563618	33695648	68	6	26546	-0.42762	0.66553	KIAA1549L
ENSG00000085063	11	33719807	33757991	23	4	26488	0.039173	0.48438	CD59
ENSG00000110429	11	33762485	33796089	42	6	26747	0.4113	0.34043	FBXO3
ENSG00000135363	11	33880122	33913836	8	4	26693	1.189	0.11722	LMO2
ENSG00000166016	11	34172535	34379555	66	18	26610	0.91647	0.17971	ABTB2
ENSG00000121691	11	34460472	34493609	43	4	26698	-0.48839	0.68736	CAT
ENSG00000135374	11	34500340	34535352	29	1	26684	0.80401	0.2107	ELF5
ENSG00000135373	11	34642640	34682604	21	5	26672	-0.63	0.73565	EHF
ENSG00000149089	11	34874641	34938046	159	6	26794	-0.1225	0.54875	APIP
ENSG00000110435	11	34937376	35042138	180	6	26790	0.14544	0.44218	PDHX
ENSG00000269766	11	35150091	35150215	1	1	26640	-0.48308	0.68548	AL356215.1
ENSG00000026508	11	35160417	35253949	53	9	26617	-0.6961	0.75682	CD44
ENSG00000110436	11	35272753	35441610	184	16	26581	2.6814	0.003666	SLC1A2
ENSG00000149090	11	35453370	35551848	89	15	26574	-1.2721	0.89833	PAMR1
ENSG00000166326	11	35684353	35829775	78	7	26808	-1.0313	0.84881	TRIM44
ENSG00000179241	11	35965531	36253686	194	29	26604	0.0022572	0.4991	LDLRAD3
ENSG00000110442	11	36295051	36310999	14	4	26815	0.305	0.38018	COMMD9
ENSG00000135362	11	36317838	36486754	134	27	26599	-0.46437	0.67881	PRR5L
ENSG00000175104	11	36508577	36531822	12	3	26226	-0.56158	0.7128	TRAF6
ENSG00000166349	11	36532259	36614706	1	1	26238	0.68097	0.24795	RAG1
ENSG00000166352	11	36616051	36694823	1	1	26655	0.7666	0.22166	C11orf74
ENSG00000148948	11	40135753	41481323	824	64	26613	-0.42198	0.66348	LRRC4C
ENSG00000166181	11	43333513	43366079	10	2	26692	-0.87371	0.80886	API5
ENSG00000052841	11	43380482	43516483	49	3	26726	-0.59681	0.72468	TTC17
ENSG00000149084	11	43577986	43878167	131	5	26624	-0.59781	0.72502	HSD17B12
ENSG00000166199	11	43902361	43941816	53	3	26755	1.1911	0.1168	ALKBH3
ENSG00000187479	11	43946892	43965888	1	1	26712	0.076574	0.46948	C11orf96
ENSG00000205126	11	44069531	44081527	2	1	26793	-0.931	0.82407	ACCSL
ENSG00000110455	11	44087475	44105772	15	3	26306	0.0076224	0.49696	ACCS
ENSG00000151348	11	44117099	44266979	66	8	26469	-1.2924	0.90189	EXT2
ENSG00000052850	11	44281994	44331716	15	3	26304	1.2852	0.099355	ALX4
ENSG00000085117	11	44585977	44641913	30	5	26546	0.91256	0.18074	CD82
ENSG00000157570	11	44748015	44953972	89	15	26575	1.2131	0.11255	TSPAN18
ENSG00000175274	11	44907454	44972840	6	2	26617	-1.024	0.84708	TP53I11
ENSG00000019485	11	45115564	45247734	51	7	26634	-1.9698	0.97557	PRDM11
ENSG00000019505	11	45261852	45307870	40	2	26660	-0.96892	0.83371	SYT13
ENSG00000175264	11	45670427	45687172	20	3	26634	-1.4257	0.92302	CHST1
ENSG00000181830	11	45825623	45834566	3	1	26237	-0.28802	0.61333	SLC35C1
ENSG00000121671	11	45868669	45904798	21	3	26754	-1.1723	0.87947	CRY2
ENSG00000121653	11	45907202	45928016	3	1	25915	-1.0476	0.85258	MAPK8IP1
ENSG00000121680	11	45931220	45940363	1	1	26738	-1.6949	0.95495	PEX16
ENSG00000165905	11	45943172	45950647	4	1	26152	-2.2382	0.9874	GYLTL1B
ENSG00000135365	11	45950871	46142985	57	4	26671	-0.17067	0.56776	PHF21A
ENSG00000157613	11	46299212	46342972	17	4	26428	-0.52845	0.70141	CREB3L1
ENSG00000149091	11	46354455	46402104	17	2	26735	-0.41287	0.66015	DGKZ
ENSG00000110492	11	46402306	46405375	1	1	26768	-2.8024	0.99746	MDK
ENSG00000180720	11	46406640	46408107	1	1	26765	-0.2946	0.61585	CHRM4
ENSG00000110497	11	46417964	46615675	57	2	26797	-0.41963	0.66262	AMBRA1
ENSG00000180423	11	46624411	46639459	3	1	26820	0.042309	0.48313	HARBI1
ENSG00000175224	11	46638826	46696368	23	2	26767	-0.33712	0.63199	ATG13
ENSG00000175220	11	46698630	46722165	9	2	26637	0.64929	0.25808	ARHGAP1
ENSG00000175213	11	46722368	46727462	4	1	26752	0.70575	0.24017	ZNF408
ENSG00000180210	11	46740730	46761056	14	3	26783	0.03711	0.4852	F2
ENSG00000175216	11	46764598	46867847	37	2	26758	-0.55555	0.71074	CKAP5
ENSG00000134569	11	46878419	46940193	20	2	26524	-0.2043	0.58094	LRP4
ENSG00000149179	11	46958240	47185936	117	6	26745	-0.35712	0.6395	C11orf49
ENSG00000149182	11	47185848	47198676	11	3	26406	-0.022094	0.50881	ARFGAP2
ENSG00000165912	11	47199076	47207994	5	2	26426	-0.12319	0.54902	PACSIN3
ENSG00000134574	11	47236493	47260767	9	2	26559	0.18116	0.42812	DDB2
ENSG00000134575	11	47260853	47270457	10	1	26740	-0.15652	0.56219	ACP2
ENSG00000025434	11	47269851	47290396	23	3	26825	-0.097891	0.53899	NR1H3
ENSG00000110514	11	47290712	47351582	57	5	26760	0.0095671	0.49618	MADD
ENSG00000134571	11	47352957	47374253	4	1	26662	-0.26277	0.60363	MYBPC3
ENSG00000066336	11	47376411	47400127	3	2	26662	1.8538	0.031884	SPI1
ENSG00000165915	11	47428683	47438047	9	2	26795	1.3586	0.087134	SLC39A13
ENSG00000165916	11	47440320	47447993	3	2	26780	1.1405	0.12705	PSMC3
ENSG00000165917	11	47459308	47470730	17	3	26746	1.3314	0.091525	RAPSN
ENSG00000149187	11	47487496	47587121	36	4	26727	1.3723	0.084977	CELF1
ENSG00000213619	11	47586888	47606114	4	1	26799	0.10041	0.46001	NDUFS3
ENSG00000110536	11	47586982	47595013	2	1	26812	0.15772	0.43734	PTPMT1
ENSG00000109919	11	47638867	47664175	9	2	26776	1.529	0.063136	MTCH2
ENSG00000165923	11	47681143	47736941	37	3	26709	1.2671	0.10257	AGBL2
ENSG00000109920	11	47738072	47788995	39	3	26700	1.1182	0.13173	FNBP4
ENSG00000030066	11	47799639	47870107	49	3	26702	1.2412	0.10727	NUP160
ENSG00000149177	11	48002113	48189670	127	12	26733	0.46888	0.31958	PTPRJ
ENSG00000175619	11	48238344	48239314	1	1	26829	-1.4793	0.93047	OR4B1
ENSG00000176567	11	48285413	48286330	3	1	26824	0.2997	0.3822	OR4X1
ENSG00000176555	11	48327775	48328704	1	1	26829	-0.46668	0.67964	OR4S1
ENSG00000176547	11	48346472	48347507	1	1	26802	-0.28398	0.61179	OR4C3
ENSG00000176540	11	48387037	48388017	2	1	26818	0.28643	0.38727	OR4C5
ENSG00000237388	11	48510269	48511332	3	1	26809	0.29339	0.38461	OR4A47
ENSG00000182053	11	49050504	49059579	9	1	26397	-0.28928	0.61382	TRIM49B
ENSG00000214891	11	49075266	49080664	5	1	26363	-0.62763	0.73488	TRIM64C
ENSG00000086205	11	49168187	49230222	38	4	26750	-0.62342	0.7335	FOLH1
ENSG00000258817	11	49973943	49974971	2	1	26745	-0.30478	0.61973	OR4C13
ENSG00000221954	11	50003009	50004071	1	1	26804	-2.4094	0.99201	OR4C12
ENSG00000150244	11	55029658	55038595	2	1	26561	-0.31116	0.62216	TRIM48
ENSG00000181958	11	55135360	55136394	1	1	26757	1.6852	0.045974	OR4A15
ENSG00000181939	11	55321783	55322895	4	2	26820	2.0897	0.018322	OR4C15
ENSG00000181935	11	55339604	55340536	4	2	26819	2.2498	0.012232	OR4C16
ENSG00000181903	11	55432614	55433671	1	1	26790	1.5262	0.063482	OR4C6
ENSG00000186113	11	55563032	55563976	3	1	26792	0.41915	0.33755	OR5D14
ENSG00000186117	11	55578854	55579952	3	1	26803	-0.81316	0.79194	OR5L1
ENSG00000186119	11	55587086	55588073	2	1	26711	1.4493	0.07363	OR5D18
ENSG00000205030	11	55594695	55595630	1	1	26801	-1.1208	0.8688	OR5L2
