ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000182158	CREB3L2	7	137559725	137686813	-1	protein_coding	64764	CREB3L2	0.609225183555282	0.409665938	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell	4.152e-06	rs147090214	8
ENSG00000237243	AC022173.2	7	137638094	137642712	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	4.152e-06	rs147090214	8
ENSG00000122787	AKR1D1	7	137687070	137802732	1	protein_coding	6718	AKR1D1	5.69259631264517e-08	2.903248404	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell	4.152e-06	rs147090214	8
ENSG00000234639	AC009263.2	7	137707204	137709085	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell	4.152e-06	rs147090214	8
ENSG00000222514	RN7SKP223	7	137776000	137776061	1	misc_RNA	NA	RN7SKP223	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	4.152e-06	rs147090214	8
ENSG00000213238	AC008155.2	7	137982833	137983229	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	4.152e-06	rs147090214	8
ENSG00000199646	RNU6-1272P	7	138561105	138561211	-1	snRNA	NA	RNU6-1272P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	4.152e-06	rs147090214	8
ENSG00000214106	PAXIP1-AS2	7	154720208	154741618	1	protein_coding	NA	PAXIP1-AS2	0.0916808795062666	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	9.138e-06	rs9692250	9
ENSG00000272760	RP11-5C23.1	7	154742936	154743898	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	9.138e-06	rs9692250	9
ENSG00000273183	RP11-5C23.2	7	154748139	154748817	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	9.138e-06	rs9692250	9
ENSG00000236544	AC008060.8	7	155213901	155249794	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	9.138e-06	rs9692250	9
ENSG00000227365	AC008060.5	7	155302978	155311318	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	9.138e-06	rs9692250	9
ENSG00000244291	C7orf13	7	156431057	156433348	-1	protein_coding	NA	C7orf13	NA	NA	0	0	2	1.0027e-05	0.028217939566976	eQTLGen_cis_eQTLs	NA	No	NA	NA	rs9692250	9
ENSG00000224903	AC005534.8	7	156446879	156450387	-1	antisense	NA	NA	NA	NA	0	0	2	4.159e-05	0.00335403225806452	TIGER/Nom_Alonso_Pancreatic_islets	+	No	NA	9.971e-06	rs9692250	9
ENSG00000230033	RP5-1121A15.3	7	156737415	156738339	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	9.138e-06	rs9692250	9
ENSG00000146909	NOM1	7	156742417	156765876	1	protein_coding	64434	NOM1	0.000163382709301448	4.114785348	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	9.138e-06	rs9692250	9
ENSG00000235029	MNX1-AS2	7	156799001	156799826	1	antisense	NA	MNX1-AS2	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex:GM12878:IMR90:Mesenchymal_Stem_Cell	9.138e-06	rs9692250	9
ENSG00000009335	UBE3C	7	156931607	157062066	1	protein_coding	9690	UBE3C	0.999999273217422	-0.292212602	0	0	75	2.007e-08	0.000108515255968339	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel	-	Yes	Adult_Cortex:Fetal_Cortex	4.66e-06	rs9692250	9
ENSG00000225224	RP4-814D15.2	7	156985062	156985526	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	9.138e-06	rs9692250	9
ENSG00000236018	RP4-814D15.1	7	156990294	156991205	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	9.138e-06	rs9692250	9
ENSG00000224629	RP5-1142J19.2	7	157055716	157055923	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	9.138e-06	rs9692250	9
ENSG00000229660	RP5-1142J19.1	7	157074230	157075380	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	9.138e-06	rs9692250	9
ENSG00000105993	DNAJB6	7	157128075	157210133	1	protein_coding	10049	DNAJB6	0.963595740652646	-0.550040543	99	9.081	98	3.27170000000001e-310	0	TIGER/Nom_Alonso_Pancreatic_islets:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/CEDAR_neutrophil_CD15:eQTLcatalogue/CEDAR_T-cell_CD4:eQTLcatalogue/CEDAR_T-cell_CD8:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Naranbhai_2015_neutrophil_CD16:eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_skin:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid:GTEx/v7/Whole_Blood:GTEx/v7/Artery_Aorta:GTEx/v7/Artery_Tibial:GTEx/v6/Whole_Blood:GTEx/v6/Skin_Sun_Exposed_Lower_leg	-	Yes	IMR90	4.66e-06	rs9692250	9
ENSG00000234210	AC006372.4	7	157258925	157292410	1	lincRNA	101927914	NA	NA	NA	0	0	60	1.54049e-05	9.52952e-08	GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	No	NA	4.66e-06	rs9692250	9
ENSG00000155093	PTPRN2	7	157331750	158380480	-1	protein_coding	5799	PTPRN2	0.0165571526676371	0.264796915	0	0	26	4.4948e-10	0	eQTLGen_cis_eQTLs	-	Yes	Fetal_Cortex	4.66e-06	rs9692250	9
ENSG00000207960	MIR153-2	7	157367028	157367114	-1	miRNA	406945	MIR153-2	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	9.138e-06	rs9692250	9
ENSG00000233038	AC011899.9	7	157647221	157658784	1	antisense	100506585	NA	NA	NA	0	0	39	1.81718e-07	0.018248199	GTEx/v6/Uterus	-	Yes	Fetal_Cortex	5.562e-06	rs9692250	9
ENSG00000146918	NCAPG2	7	158424003	158497520	-1	protein_coding	54892	NCAPG2	0.975711232780226	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	9.138e-06	rs9692250	9
ENSG00000228030	AC019084.7	7	158512421	158512852	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	9.138e-06	rs9692250	9
ENSG00000126870	WDR60	7	158649269	158749438	1	protein_coding	55112	WDR60	2.00913621845281e-07	1.057766073	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	9.138e-06	rs9692250	9
ENSG00000229205	LINC00200	10	1205708	1210612	1	lincRNA	399706	LINC00200	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	4.955e-06	rs4468275	10
ENSG00000185736	ADARB2	10	1228073	1779670	-1	protein_coding	105	ADARB2	0.738168861452959	2.597126777	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.955e-06	rs4468275	10
ENSG00000233052	RP11-398B16.2	10	1403196	1403832	-1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:hESC	4.955e-06	rs4468275	10
ENSG00000234962	LINC00700	10	2047667	2056542	-1	lincRNA	282980	LINC00700	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	4.955e-06	rs4468275	10
ENSG00000226694	RP11-69C17.2	10	2114039	2123291	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.955e-06	rs4468275	10
ENSG00000252998	RNU6-889P	10	2140361	2140463	1	snRNA	NA	RNU6-889P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	4.955e-06	rs4468275	10
ENSG00000227912	RP11-69C17.3	10	2208526	2211654	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	hESC	4.955e-06	rs4468275	10
ENSG00000231326	RP11-69C17.4	10	2211334	2231668	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	hESC	4.955e-06	rs4468275	10
ENSG00000212156	RNU6-576P	10	2241581	2241682	1	snRNA	NA	RNU6-576P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	4.955e-06	rs4468275	10
ENSG00000234556	LINC00701	10	2347277	2357269	-1	lincRNA	399708	LINC00701	NA	NA	2	4.007	0	NA	NA	NA	NA	Yes	Mesendoderm	4.955e-06	rs4468275	10
ENSG00000234170	RP11-446F3.2	10	2488447	2489546	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.955e-06	rs4468275	10
ENSG00000264261	AC024908.1	10	2495329	2495418	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.955e-06	rs4468275	10
ENSG00000237500	RP11-526P5.1	10	2541913	2542762	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	4.955e-06	rs4468275	10
ENSG00000235281	RP11-526P5.2	10	2543975	2609431	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	4.955e-06	rs4468275	10
ENSG00000231743	RP11-89K18.1	10	2978213	2978633	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.955e-06	rs4468275	10
ENSG00000234182	RP11-118K6.2	10	3052723	3055303	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.955e-06	rs4468275	10
ENSG00000273001	RP11-118K6.3	10	3107616	3108193	-1	lincRNA	101927824	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.955e-06	rs4468275	10
ENSG00000067057	PFKP	10	3108525	3179904	1	protein_coding	5214	PFKP	7.08342752970718e-15	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.955e-06	rs4468275	10
ENSG00000151632	AKR1C2	10	5029967	5060223	-1	protein_coding	101930400	AKR1C2	0.00410317193583082	2.217081159	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	4.955e-06	rs4468275	10
ENSG00000239148	U8	10	5046902	5047034	1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	4.955e-06	rs4468275	10
ENSG00000196139	AKR1C3	10	5077546	5149878	1	protein_coding	8644	AKR1C3	1.07139398635711e-11	0.642111095	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	4.955e-06	rs4468275	10
ENSG00000225418	AKR1C5P	10	5164279	5177418	-1	pseudogene	NA	AKR1C5P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	4.955e-06	rs4468275	10
ENSG00000215267	AKR1C7P	10	5317136	5330433	-1	pseudogene	NA	AKR1C7P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	4.955e-06	rs4468275	10
ENSG00000223987	RP11-445P17.5	10	5346394	5346828	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	4.955e-06	rs4468275	10
ENSG00000266321	MIR4293	10	14425199	14425276	-1	miRNA	100422843	MIR4293	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	5.425e-06	rs9333182	11
ENSG00000206448	PPIAP30	10	15196801	15197319	-1	pseudogene	100192204	PPIAP30	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	5.425e-06	rs9333182	11
ENSG00000077943	ITGA8	10	15555948	15762124	-1	protein_coding	8516	ITGA8	5.01886012783355e-08	0.675569785	12	3.432	3	5.36376e-06	0.000621214704743117	PsychENCODE_eQTLs	-	No	NA	5.425e-06	rs9333182	11
ENSG00000165985	C1QL3	10	16555742	16564004	-1	protein_coding	389941	C1QL3	0.718803251749119	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:Trophoblast-like_Cell:hESC	5.425e-06	rs9333182	11
ENSG00000148484	RSU1	10	16632610	16859527	-1	protein_coding	6251	RSU1	0.0477656793520055	1.436546813	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	5.425e-06	rs9333182	11
ENSG00000225213	RP11-197M22.2	10	16763351	16790376	-1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	5.425e-06	rs9333182	11
ENSG00000107611	CUBN	10	16865963	17171830	-1	protein_coding	8029	CUBN	3.03432572949695e-28	-0.411312068	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	5.425e-06	rs9333182	11
ENSG00000273153	RP11-406H21.2	10	17179335	17179584	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	5.425e-06	rs9333182	11
ENSG00000148488	ST8SIA6	10	17360382	17496329	-1	protein_coding	338596	ST8SIA6	2.70748990652578e-08	0.520921374	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:hESC	5.425e-06	rs9333182	11
ENSG00000204832	ST8SIA6-AS1	10	17428935	17455502	1	antisense	100128098	ST8SIA6-AS1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	5.425e-06	rs9333182	11
ENSG00000226083	SLC39A12-AS1	10	18290715	18299491	-1	antisense	100129213	SLC39A12-AS1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:Trophoblast-like_Cell	5.425e-06	rs9333182	11
ENSG00000078124	ACER3	11	76571911	76737841	1	protein_coding	55331	ACER3	0.831594948873275	1.78271718	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	3.356e-05	rs687037	12
ENSG00000254988	CTD-2547H18.1	11	76666461	76689663	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	3.216e-05	rs687037	12
ENSG00000198488	B3GNT6	11	76745385	76753096	1	protein_coding	192134	B3GNT6	2.42261009335967e-06	0.313047446	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	3.216e-05	rs687037	12
ENSG00000137474	MYO7A	11	76839310	76926284	1	protein_coding	4647	MYO7A	5.37673856270135e-25	0.038367316	0	0	1	4.19711e-05	0.0344511	GTEx/v8/Esophagus_Mucosa	-	No	NA	5.112e-05	rs687037	12
ENSG00000178795	GDPD4	11	76927603	77012732	-1	protein_coding	220032	GDPD4	9.33225882341034e-09	0.121803268	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm	3.216e-05	rs687037	12
ENSG00000224829	CTD-2589O24.1	11	77024651	77025077	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm	3.216e-05	rs687037	12
ENSG00000149269	PAK1	11	77032752	77185680	-1	protein_coding	5058	PAK1	0.670970123358133	NA	0	0	56	1.2895e-33	0	eQTLGen_cis_eQTLs	-	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	5.119e-06	rs687037	12
ENSG00000268635	DKFZP434E1119	11	77184416	77188074	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	3.216e-05	rs687037	12
ENSG00000074201	CLNS1A	11	77225981	77348850	-1	protein_coding	1207	CLNS1A	0.0950296158150142	-0.774849176	2	0.925	36	5.67705e-05	3.77857e-05	GTEx/v8/Esophagus_Mucosa	-	Yes	Promoter_anchored_loops:IMR90	5.119e-06	rs687037	12
ENSG00000178301	AQP11	11	77300436	77321400	1	protein_coding	282679	AQP11	0.0591720470749302	-0.710216777	1	0.781	62	4.692e-24	0	Nom_InsPIRE_Islets_Gene_eQTLs_Nominal_Pvalues:EyeGEx:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:CMC_SVA_cis:CMC_NoSVA_cis:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cortex:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Thyroid:GTEx/v7/Brain_Cortex:GTEx/v7/Brain_Frontal_Cortex_BA9:GTEx/v7/Heart_Atrial_Appendage:GTEx/v7/Muscle_Skeletal:GTEx/v7/Nerve_Tibial:GTEx/v7/Thyroid:GTEx/v6/Muscle_Skeletal	+	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.119e-06	rs687037	12
ENSG00000271767	AP002789.1	11	77306156	77306224	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.216e-05	rs687037	12
ENSG00000048649	RSF1	11	77371041	77532063	-1	protein_coding	51773	RSF1	0.999999962570394	-1.86567501	38	18.21	58	4.62622e-07	2.0294e-06	BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Nerve_Tibial	-	Yes	Promoter_anchored_loops:Mesenchymal_Stem_Cell	5.119e-06	rs687037	12
ENSG00000206816	Y_RNA	11	77402695	77402796	1	misc_RNA	NA	NA	NA	NA	3	7.018	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.216e-05	rs687037	12
ENSG00000254985	RSF1-IT2	11	77428757	77429456	-1	sense_intronic	NA	RSF1-IT2	NA	NA	2	11.5	2	3.75162744276e-05	0.049	DICE/Monocyte_classical:DICE/T_CD4_TFH	-	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.165e-05	rs687037	12
ENSG00000227376	FTH1P16	11	77445520	77446071	-1	pseudogene	NA	FTH1P16	NA	NA	3	11.5	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	3.216e-05	rs687037	12
ENSG00000255409	RSF1-IT1	11	77449725	77450613	-1	sense_intronic	NA	RSF1-IT1	NA	NA	4	2.771	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	3.216e-05	rs687037	12
ENSG00000219529	AP000580.1	11	77524365	77524722	-1	pseudogene	NA	NA	NA	NA	4	4.039	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Mesenchymal_Stem_Cell	2.041e-05	rs687037	12
ENSG00000087884	AAMDC	11	77532155	77629478	1	protein_coding	28971	AAMDC	0.000474346768584031	-0.216702245	33	14.98	65	1.09404e-09	1.36352e-19	EyeGEx:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Quach_2016_ge_monocyte_naive:PsychENCODE_eQTLs:CMC_SVA_cis:CMC_NoSVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Artery_Aorta:GTEx/v8/Muscle_Skeletal:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	Promoter_anchored_loops:Mesenchymal_Stem_Cell	5.119e-06	rs687037	12
ENSG00000254459	RP11-91P24.7	11	77540700	77583308	-1	antisense	NA	NA	NA	NA	24	12.9	60	2.29991e-10	5.58081e-32	PsychENCODE_eQTLs:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid:GTEx/v7/Brain_Anterior_cingulate_cortex_BA24:GTEx/v7/Brain_Cerebellar_Hemisphere:GTEx/v7/Brain_Cerebellum:GTEx/v7/Brain_Cortex:GTEx/v7/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v7/Esophagus_Muscularis:GTEx/v7/Nerve_Tibial:GTEx/v7/Pituitary	+	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	5.119e-06	rs687037	12
ENSG00000254691	RP11-91P24.5	11	77561650	77562557	1	antisense	NA	NA	NA	NA	7	9.894	60	1.3003e-29	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Artery_Aorta:GTEx/v8/Brain_Cerebellum:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid:GTEx/v7/Colon_Transverse:GTEx/v7/Pituitary:GTEx/v7/Thyroid	+	Yes	Promoter_anchored_loops:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	5.119e-06	rs687037	12
ENSG00000255449	RP11-91P24.6	11	77577458	77581137	-1	antisense	NA	NA	NA	NA	12	12.9	41	3.25549e-08	5.60677081098287e-06	PsychENCODE_eQTLs:GTEx/v7/Brain_Cerebellar_Hemisphere	+	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	5.119e-06	rs687037	12
ENSG00000241782	RP11-91P24.1	11	77579768	77580241	-1	pseudogene	NA	NA	NA	NA	10	12.9	59	3.0954e-20	0	PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Brain_Cerebellum:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Thyroid:GTEx/v7/Brain_Cerebellum	+	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	5.119e-06	rs687037	12
ENSG00000149262	INTS4	11	77589766	77705724	-1	protein_coding	92105	INTS4	0.653071264464616	-0.488200989	13	14.98	66	2.9214e-31	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/Quach_2016_ge_monocyte_IAV:eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:CMC_SVA_cis:GTEx/v8/Whole_Blood:GTEx/v8/Muscle_Skeletal:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Testis:GTEx/v7/Muscle_Skeletal:GTEx/v7/Cells_Transformed_fibroblasts:GTEx/v7/Testis:GTEx/v6/Cells_Transformed_fibroblasts	+	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.119e-06	rs687037	12
ENSG00000151364	KCTD14	11	77726761	77757237	-1	protein_coding	100532726	KCTD14	0.00289299266628188	0.996215153	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.119e-06	rs687037	12
ENSG00000254829	RP11-7I15.3	11	77726761	77727541	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.119e-06	rs687037	12
ENSG00000259112	NDUFC2-KCTD14	11	77728017	77790911	-1	protein_coding	100532726	NDUFC2-KCTD14	0.626507873919539	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	5.119e-06	rs687037	12
ENSG00000254675	RP11-7I15.4	11	77733979	77734767	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.119e-06	rs687037	12
ENSG00000151365	THRSP	11	77774907	77779397	1	protein_coding	7069	THRSP	0.00560130986826702	0.028044338	0	0	0	NA	NA	NA	NA	Yes	Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	5.119e-06	rs687037	12
ENSG00000151366	NDUFC2	11	77779350	77791265	-1	protein_coding	100532726	NDUFC2	0.625235914208963	-0.893938018	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	5.119e-06	rs687037	12
