GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000176853	8	124780696	124827692	16	1	27573	0.19351	0.42328	FAM91A1
ENSG00000214814	8	124864227	125132302	119	13	27980	0.013078	0.49478	FER1L6
ENSG00000164983	8	125324231	125384933	6	1	27962	0.71019	0.23879	TMEM65
ENSG00000183665	8	125463048	125474391	6	2	28047	-1.0345	0.84954	TRMT12
ENSG00000170881	8	125486979	125500155	3	2	28104	-1.3985	0.91902	RNF139
ENSG00000147687	8	125500726	125551699	24	4	27946	-0.76527	0.77795	TATDN1
ENSG00000147684	8	125551344	125580751	37	6	27955	-0.20858	0.58261	NDUFB9
ENSG00000170873	8	125563031	125740730	170	28	27989	1.6695	0.047504	MTSS1
ENSG00000104549	8	126010739	126034525	40	3	28051	0.23533	0.40698	SQLE
ENSG00000164961	8	126036502	126104082	172	5	28029	1.1972	0.11562	KIAA0196
ENSG00000156831	8	126103921	126379362	212	21	28038	0.12123	0.45175	NSMCE2
ENSG00000212993	8	128426535	128432311	7	2	28046	1.8076	0.035332	POU5F1B
ENSG00000147697	8	130760442	130799134	16	2	27715	-0.11368	0.54525	GSDMC
ENSG00000153310	8	130851839	131029375	46	6	27986	0.22452	0.41118	FAM49B
ENSG00000153317	8	131064353	131455906	278	15	28050	-0.13775	0.55478	ASAP1
ENSG00000155897	8	131792547	132054672	312	21	28045	1.3163	0.094041	ADCY8
ENSG00000132294	8	132916335	133025889	146	10	27781	0.86075	0.19469	EFR3A
ENSG00000253117	8	133036467	133071627	33	1	28018	-1.4236	0.92272	OC90
ENSG00000258417	8	133036467	133097902	35	2	28020	-1.2408	0.89265	OC90
ENSG00000132297	8	133073733	133123406	64	6	27750	0.2944	0.38423	HHLA1
ENSG00000184156	8	133133108	133493200	211	28	27973	0.10227	0.45927	KCNQ3
ENSG00000129295	8	133584320	133687838	67	2	28127	0.80181	0.21133	LRRC6
ENSG00000165071	8	133697253	133772958	96	8	28079	0.84463	0.19916	TMEM71
ENSG00000129292	8	133787618	133861052	60	5	28063	1.7565	0.039503	PHF20L1
ENSG00000042832	8	133879203	134147147	278	18	28051	1.7973	0.036146	TG
ENSG00000155926	8	134048973	134115298	68	4	27972	0.76104	0.22332	SLA
ENSG00000104415	8	134203282	134242587	16	4	28089	0.39422	0.34671	WISP1
ENSG00000104419	8	134249414	134314265	22	3	28002	1.1285	0.12954	NDRG1
ENSG00000008513	8	134467091	134584183	27	7	28040	1.6512	0.049352	ST3GAL1
ENSG00000066827	8	135490031	135725292	239	16	28045	0.23567	0.40685	ZFAT
ENSG00000131773	8	136469700	136668965	66	4	27944	0.48006	0.31559	KHDRBS3
ENSG00000147724	8	139142266	139509065	216	35	28010	1.6541	0.049053	FAM135B
ENSG00000169436	8	139600478	139926249	309	32	27889	-1.1186	0.86835	COL22A1
ENSG00000169427	8	140613081	140715299	45	6	28062	-0.071991	0.5287	KCNK9
ENSG00000167632	8	140742586	141468678	321	44	27928	1.8886	0.029476	TRAPPC9
ENSG00000250733	8	140943416	140946190	1	1	27929	0.15101	0.43998	C8orf17
ENSG00000123908	8	141541264	141645718	29	6	27733	0.80421	0.21064	AGO2
ENSG00000169398	8	141667999	142012315	265	7	28126	2.3471	0.0094592	PTK2
ENSG00000105339	8	142127377	142205907	20	5	27925	0.62805	0.26499	DENND3
ENSG00000022567	8	142217265	142318404	55	8	28022	0.23693	0.40636	SLC45A4
ENSG00000254019	8	142264664	142266916	4	2	28133	0.75234	0.22592	RP11-10J21.3
ENSG00000204882	8	142366600	142377367	3	1	27506	0.83261	0.20253	GPR20
ENSG00000184489	8	142402093	142441620	2	1	28103	0.055354	0.47793	PTP4A3
ENSG00000171045	8	143293441	143484601	228	19	27969	0.38134	0.35147	TSNARE1
ENSG00000181790	8	143530791	143626370	1	1	28188	0.36066	0.35918	BAI1
ENSG00000167653	8	143751726	143764142	21	2	28121	-0.84618	0.80127	PSCA
ENSG00000160886	8	143781529	143786545	10	2	28031	-0.61163	0.72961	LY6K
ENSG00000130193	8	143808621	143818345	11	3	27768	-0.89221	0.81386	THEM6
ENSG00000180155	8	143845752	143859640	1	1	28125	0.88721	0.18748	LYNX1
ENSG00000167656	8	143866296	143868008	4	2	28095	0.43937	0.3302	LY6D
ENSG00000104499	8	143915663	143997922	150	8	28001	0.085727	0.46584	GML
ENSG00000160882	8	143953772	143961262	19	2	28120	0.28319	0.38852	CYP11B1
ENSG00000179142	8	143991975	143999259	15	2	28098	-0.42983	0.66634	CYP11B2
ENSG00000177335	8	144120626	144141359	5	1	28040	-1.6366	0.94914	C8orf31
ENSG00000261667	8	144161874	144164418	1	1	28033	-1.3921	0.91806	RP11-520P18.5
ENSG00000181638	8	144328991	144344875	3	1	27880	0.71393	0.23764	ZFP41
ENSG00000264668	8	144329280	144358573	5	1	27840	0.86688	0.193	ZFP41
ENSG00000250571	8	144349603	144359101	2	1	27780	0.96926	0.16621	GLI4
ENSG00000185730	8	144371846	144380231	6	2	27977	1.7319	0.041642	ZNF696
ENSG00000184428	8	144386554	144442149	56	6	27833	1.7426	0.040704	TOP1MT
ENSG00000158106	8	144451057	144466390	2	1	27815	-0.51643	0.69722	RHPN1
ENSG00000014164	8	144519825	144623623	60	7	27953	-1.3823	0.91656	ZC3H3
ENSG00000104518	8	144635377	144645232	8	1	27708	-1.379	0.91606	GSDMD
ENSG00000204839	8	144648357	144655141	2	1	27696	-2.5412	0.99448	MROH6
ENSG00000104529	8	144661867	144681711	13	2	28080	-0.68215	0.75243	EEF1D
ENSG00000179886	8	144680074	144682485	1	1	28027	-0.03309	0.5132	TIGD5
ENSG00000183309	8	144718183	144735900	10	2	28114	0.25844	0.39804	ZNF623
ENSG00000181135	8	144766622	144796068	13	1	28077	-0.16122	0.56404	ZNF707
ENSG00000178685	8	145051321	145086940	17	1	27982	-0.18818	0.57463	PARP10
ENSG00000178719	8	145064226	145067583	1	1	28087	-0.22445	0.58879	GRINA
ENSG00000187954	8	145674965	145691060	14	1	27887	1.116	0.13221	CYHR1
ENSG00000167702	8	145691426	145699585	3	1	28125	1.2594	0.10394	KIFC2
ENSG00000160973	8	145698795	145701718	1	1	28012	1.3196	0.093484	FOXH1
ENSG00000147799	8	145754563	145911194	49	1	28156	1.4024	0.080395	ARHGAP39
ENSG00000198169	8	145946298	145981802	1	1	28021	-0.28814	0.61338	ZNF251
ENSG00000196378	8	145998499	146012730	10	1	27945	0.38424	0.3504	ZNF34
ENSG00000161016	8	146015150	146017972	1	1	28050	0.4255	0.33524	RPL8
ENSG00000147789	8	146052849	146072894	4	1	27973	0.26673	0.39484	ZNF7
ENSG00000170619	8	146066427	146079121	6	1	27989	0.50995	0.30504	COMMD5
ENSG00000196150	8	146076632	146127553	23	1	28004	0.12792	0.44911	ZNF250
ENSG00000170631	8	146155744	146176274	6	1	28110	0.9523	0.17047	ZNF16
ENSG00000183784	9	213108	215893	2	1	28053	-0.76391	0.77754	C9orf66
ENSG00000107099	9	214854	465259	122	14	28002	-0.61376	0.73031	DOCK8
ENSG00000107104	9	470291	746105	348	19	27965	-0.25632	0.60115	KANK1
ENSG00000137090	9	841690	969090	187	21	28054	1.1173	0.13193	DMRT1
ENSG00000064218	9	976964	991731	10	3	28053	1.2648	0.10296	DMRT3
ENSG00000173253	9	1050354	1057552	7	2	28042	-0.3338	0.63073	DMRT2
ENSG00000080503	9	2015342	2193624	95	21	27995	-0.30866	0.62121	SMARCA2
ENSG00000147852	9	2621834	2660053	10	3	27916	0.45031	0.32625	VLDLR
ENSG00000080608	9	2720469	2844241	57	11	27964	-0.026091	0.51041	KIAA0020
ENSG00000080298	9	3218297	3526004	192	7	28055	1.0427	0.14854	RFX3
ENSG00000203286	9	3452305	3469181	9	1	28024	-1.9148	0.97224	AL365202.1
ENSG00000107249	9	3824127	4348392	442	61	27968	-0.32874	0.62882	GLIS3
ENSG00000106688	9	4490444	4587469	37	6	28032	-0.81679	0.79297	SLC1A1
ENSG00000106686	9	4553386	4666674	168	21	28054	0.96407	0.16751	SPATA6L
ENSG00000205808	9	4662298	4665256	1	1	27706	0.27784	0.39057	PPAPDC2
ENSG00000106993	9	4679559	4708398	5	2	27802	0.56519	0.28597	CDC37L1
ENSG00000147853	9	4711155	4742043	22	4	28028	0.16876	0.43299	AK3
ENSG00000120158	9	4792869	4885917	82	10	28000	1.1951	0.11603	RCL1
ENSG00000096968	9	4985033	5128183	62	5	27848	-1.293	0.902	JAK2
ENSG00000268155	9	5077163	5084580	10	2	27883	-0.9941	0.83991	AL161450.1
ENSG00000120210	9	5131979	5185668	47	1	28098	-0.10215	0.54068	INSL6
ENSG00000107018	9	5334969	5339873	2	1	27645	0.10399	0.45859	RLN1
ENSG00000107020	9	5357973	5437878	83	14	27975	0.67633	0.24941	PLGRKT
ENSG00000120217	9	5450503	5470566	17	4	28024	-0.79735	0.78738	CD274
ENSG00000197646	9	5510545	5571282	21	6	27971	-0.79018	0.78529	PDCD1LG2
ENSG00000107036	9	5629025	5776557	29	2	27996	-0.73634	0.76924	KIAA1432
ENSG00000099219	9	5765076	5833117	35	3	27939	-1.4553	0.92721	ERMP1
ENSG00000183354	9	5881596	6007901	99	7	28007	1.4528	0.073136	KIAA2026
ENSG00000120215	9	5890802	5910606	9	2	27969	0.92173	0.17833	MLANA
ENSG00000137040	9	6011043	6015618	1	1	28188	0.74236	0.22894	RANBP6
ENSG00000137033	9	6215805	6257983	10	1	28085	0.59754	0.27507	IL33
ENSG00000170777	9	6328349	6331900	1	1	27654	1.0139	0.15531	TPD52L3
ENSG00000147854	9	6413151	6507054	57	3	28013	1.2436	0.10682	UHRF2
ENSG00000215066	9	6467618	6470375	5	1	28011	1.0532	0.14614	C9orf38
ENSG00000178445	9	6532464	6645650	87	12	27871	-0.12576	0.55004	GLDC
ENSG00000107077	9	6720863	7175648	634	51	28005	-0.12176	0.54846	KDM4C
ENSG00000137038	9	7796490	7888380	31	5	27983	-0.6433	0.73998	TMEM261
ENSG00000153707	9	8314246	10612723	2373	225	27981	0.86103	0.19461	PTPRD
ENSG00000107165	9	12685439	12710290	5	2	28001	0.003229	0.49871	TYRP1
ENSG00000153714	9	12775020	12822130	28	6	28016	-1.5469	0.93905	LURAP1L
ENSG00000107186	9	13105703	13279589	46	2	27848	0.85273	0.1969	MPDZ
ENSG00000147862	9	14081842	14398982	75	23	27900	-0.73562	0.76902	NFIB
ENSG00000175893	9	14611069	14693469	91	10	27941	0.31797	0.37525	ZDHHC21
ENSG00000147869	9	14719722	14722715	3	1	27936	-0.91654	0.82031	CER1
ENSG00000164946	9	14734664	14910993	184	34	27931	0.10185	0.45944	FREM1
ENSG00000155158	9	15163620	15307358	139	18	28015	1.2258	0.11013	TTC39B
ENSG00000164975	9	15422702	15465951	31	3	27856	-1.1199	0.86861	SNAPC3
ENSG00000164985	9	15464064	15511017	16	2	28004	-1.5153	0.93515	PSIP1
ENSG00000164989	9	15552895	16061661	471	13	28068	-0.29494	0.61598	CCDC171
ENSG00000205549	9	16203933	16276311	56	5	28070	0.4323	0.33276	C9orf92
ENSG00000173068	9	16409501	16870841	331	32	27984	-2.9159	0.99823	BNC2
ENSG00000044459	9	17134980	17503921	517	13	28080	1.5578	0.059645	CNTLN
ENSG00000107295	9	17579080	17797127	237	21	28052	-0.30553	0.62002	SH3GL2
ENSG00000178031	9	18473892	18910948	363	57	27948	-0.16394	0.56511	ADAMTSL1
ENSG00000155875	9	18927656	19033251	89	7	27904	2.1892	0.01429	FAM154A
ENSG00000155876	9	19049372	19051019	1	1	28046	0.41161	0.34031	RRAGA
ENSG00000147874	9	19053141	19103117	36	5	28020	-0.40533	0.65738	HAUS6
ENSG00000147872	9	19108373	19149288	3	1	28042	-0.73577	0.76907	PLIN2
ENSG00000137145	9	19230433	19374139	64	4	28024	-0.71263	0.76196	DENND4C
ENSG00000177076	9	19408925	19452018	35	1	28010	-2.1938	0.98587	ACER2
ENSG00000155886	9	19507450	19786926	208	22	28021	-1.024	0.84708	SLC24A2
ENSG00000171843	9	20341663	20622542	123	16	27988	-1.7797	0.96244	MLLT3
ENSG00000188352	9	20658308	20995954	145	11	27957	-0.59444	0.72389	FOCAD
ENSG00000188921	9	20995306	21031635	42	3	27858	-0.70233	0.75876	PTPLAD2
ENSG00000171855	9	21077104	21077943	1	1	28188	-0.60476	0.72733	IFNB1
ENSG00000177047	9	21140631	21142144	1	1	27986	1.2828	0.099783	IFNW1
ENSG00000137080	9	21165636	21166659	1	1	28138	-0.9536	0.82986	IFNA21
ENSG00000186803	9	21206180	21207142	1	1	28032	0.249	0.40168	IFNA10
ENSG00000147885	9	21216372	21217310	1	1	28066	-1.0368	0.85009	IFNA16
ENSG00000198642	9	21329670	21335379	1	1	28068	-1.43	0.92364	KLHL9
ENSG00000184995	9	21480841	21482312	1	1	28185	0.37441	0.35405	IFNE
ENSG00000099810	9	21802542	21931646	110	11	28040	2.1197	0.017016	MTAP
ENSG00000264545	9	21802635	22032985	153	19	28059	2.0672	0.019356	RP11-145E5.5
ENSG00000147889	9	21967751	21995300	10	2	28173	0.5594	0.28795	CDKN2A
ENSG00000147883	9	22002902	22009362	1	1	28188	0.51289	0.30402	CDKN2B
ENSG00000176399	9	22446840	22455739	14	3	28100	1.5318	0.06279	DMRTA1
ENSG00000107105	9	23690102	23826335	127	19	28077	-0.33462	0.63105	ELAVL2
ENSG00000120159	9	26840683	26892802	10	2	28027	1.2664	0.10268	CAAP1
ENSG00000137055	9	26904081	26947461	21	4	28045	0.83516	0.20181	PLAA
ENSG00000096872	9	26947037	27062928	49	2	28030	1.4508	0.073416	IFT74
ENSG00000184434	9	26993134	27005691	4	1	28046	1.1853	0.11796	LRRC19
ENSG00000120156	9	27109139	27230173	121	20	28054	-0.78694	0.78434	TEK
ENSG00000120160	9	27284656	27297137	18	2	27910	-1.0995	0.86422	EQTN
ENSG00000120162	9	27325207	27529779	137	20	28104	0.76605	0.22182	MOB3B
ENSG00000147896	9	27524312	27526496	4	2	28153	1.0578	0.14508	IFNK
ENSG00000147894	9	27546544	27573864	44	7	28148	-1.3821	0.91654	C9orf72
ENSG00000174482	9	27948076	28670283	772	79	28032	0.86717	0.19292	LINGO2
ENSG00000122729	9	32384618	32454767	30	5	28026	-0.50634	0.69369	ACO1
ENSG00000107201	9	32455300	32526322	46	7	28098	0.45304	0.32526	DDX58
ENSG00000197579	9	32540542	32552551	7	2	28096	0.84029	0.20037	TOPORS
ENSG00000165264	9	32552997	32573160	10	2	28100	0.23678	0.40641	NDUFB6
ENSG00000122728	9	32629452	32635667	1	1	28082	0.54584	0.29259	TAF1L
ENSG00000137074	9	32972604	33025166	46	5	28144	-0.076812	0.53061	APTX
ENSG00000086061	9	33025209	33039905	13	2	28170	0.50725	0.30599	DNAJA1
ENSG00000122692	9	33041762	33076665	52	5	28115	-0.14409	0.55728	SMU1
ENSG00000086062	9	33104080	33167354	90	7	28102	0.33395	0.36921	B4GALT1
ENSG00000122711	9	33218363	33248565	59	4	28114	-0.36197	0.64131	SPINK4
ENSG00000107262	9	33247818	33264761	10	2	28101	-0.32099	0.62589	BAG1
ENSG00000086065	9	33264940	33281977	12	2	28090	-0.097368	0.53878	CHMP5
ENSG00000086102	9	33290509	33371155	50	5	28121	-0.24736	0.59769	NFX1
ENSG00000165269	9	33384765	33402643	1	1	26975	0.33086	0.37038	AQP7
ENSG00000165272	9	33441152	33447609	2	1	27592	-1.0579	0.85496	AQP3
ENSG00000165271	9	33461439	33473928	7	2	27998	0.40865	0.3414	NOL6
ENSG00000010438	9	33750515	33799230	55	6	28043	0.18321	0.42732	PRSS3
ENSG00000107341	9	33817565	33920402	110	7	28151	1.0297	0.15158	UBE2R2
ENSG00000137073	9	33921691	34048947	148	6	28166	1.1262	0.13004	UBAP2
ENSG00000198876	9	34086385	34127397	42	3	28149	-0.014104	0.50563	DCAF12
ENSG00000165006	9	34179003	34252521	73	7	28156	1.3045	0.096029	UBAP1
ENSG00000186638	9	34252379	34329198	80	7	28111	0.9289	0.17647	KIF24
ENSG00000164978	9	34329504	34343709	18	3	28120	0.65275	0.25696	NUDT2
ENSG00000164976	9	34366668	34376851	12	3	27884	-0.2137	0.58461	KIAA1161
ENSG00000164972	9	34379017	34397830	19	6	27812	0.6604	0.2545	C9orf24
ENSG00000164970	9	34398182	34458568	44	7	28097	0.92645	0.17711	FAM219A
ENSG00000122735	9	34457412	34520982	18	3	28125	0.17057	0.43228	DNAI1
ENSG00000122756	9	34551430	34590121	33	5	27971	-2.5771	0.99502	CNTFR
ENSG00000164967	9	34610483	34612101	1	1	28149	-0.71598	0.763	RPP25L
ENSG00000137100	9	34613548	34620515	6	3	28066	-2.0786	0.98117	DCTN3
ENSG00000205143	9	34621376	34628104	5	1	28039	-1.0184	0.84574	ARID3C
ENSG00000147955	9	34634719	34637806	1	1	28105	0.21813	0.41366	SIGMAR1
ENSG00000213930	9	34638130	34651032	5	1	27731	-0.7491	0.7731	GALT
ENSG00000258728	9	34646642	34657110	3	1	27870	-0.12327	0.54905	GALT
ENSG00000137070	9	34650699	34661889	5	2	27931	-0.77541	0.78095	IL11RA
ENSG00000187186	9	34664160	34666109	2	1	28056	-2.5516	0.99464	RP11-195F19.5
ENSG00000172724	9	34689564	34691274	2	1	27499	-0.85944	0.80495	CCL19
ENSG00000205108	9	34723052	34729464	5	1	28110	0.25656	0.39876	FAM205A
ENSG00000122733	9	34957484	34982541	13	3	28024	1.6811	0.046368	KIAA1045
ENSG00000137094	9	34989638	34998897	3	2	27987	0.14834	0.44104	DNAJB5
ENSG00000174038	9	35041092	35045988	1	1	28116	-0.035783	0.51427	C9orf131
ENSG00000165280	9	35056061	35073246	14	2	28154	0.51448	0.30346	VCP
ENSG00000221829	9	35073832	35080013	5	2	28154	0.64181	0.2605	FANCG
ENSG00000165282	9	35088685	35096591	3	1	28069	0.62699	0.26533	PIGO
ENSG00000005238	9	35104109	35116338	1	1	27656	-0.055539	0.52215	FAM214B
ENSG00000198722	9	35161999	35405335	128	7	28028	-0.99478	0.84008	UNC13B
ENSG00000198853	9	35490124	35561895	24	4	27957	-2.2286	0.98708	RUSC2
ENSG00000137101	9	35609530	35646807	8	2	27739	-0.34415	0.63463	CD72
ENSG00000159884	9	35658301	35661508	2	1	27900	-3.2379	0.9994	CCDC107
ENSG00000137135	9	35658872	35675863	7	3	28010	-1.1795	0.8809	ARHGEF39
ENSG00000107159	9	35673853	35681156	6	3	27890	-0.37939	0.6478	CA9
ENSG00000198467	9	35681989	35691017	5	2	28083	-0.83264	0.79748	TPM2
ENSG00000137076	9	35696945	35732392	22	4	28053	-1.6922	0.9547	TLN1
ENSG00000107175	9	35732332	35737001	2	1	28135	-0.057483	0.52292	CREB3
ENSG00000070610	9	35736863	35749983	2	1	28112	-0.21393	0.5847	GBA2
ENSG00000107185	9	35749203	35758572	3	1	28070	-0.095315	0.53797	RGP1
ENSG00000215183	9	35752987	35756610	1	1	28014	-0.15671	0.56226	MSMP
ENSG00000159899	9	35792151	35809729	17	2	27974	-0.59183	0.72302	NPR2
ENSG00000137098	9	35808042	35812269	2	1	28101	0.077698	0.46903	SPAG8
ENSG00000137133	9	35812957	35815351	1	1	27610	0.33004	0.37068	HINT2
ENSG00000137103	9	35814448	35854844	42	5	28019	-0.63786	0.73822	TMEM8B
ENSG00000204930	9	35816388	35828744	12	3	28045	-0.43608	0.66861	FAM221B
ENSG00000168828	9	35869375	35870461	1	1	28124	-1.2903	0.90153	OR13J1
ENSG00000122718	9	35957105	35958151	3	1	28170	1.0293	0.15168	OR2S2
ENSG00000122707	9	36036430	36124448	71	10	28112	0.062673	0.47501	RECK
ENSG00000122694	9	36136732	36163910	3	1	27950	0.84516	0.19901	GLIPR2
ENSG00000185972	9	36169389	36171329	2	1	28103	-1.3162	0.90594	CCIN
ENSG00000122705	9	36190853	36304778	120	9	28025	-2.2375	0.98737	CLTA
ENSG00000159921	9	36214438	36277053	74	7	28018	-2.1089	0.98252	GNE
ENSG00000137075	9	36336393	36487545	77	8	28126	-0.36766	0.64344	RNF38
ENSG00000165304	9	36572859	36677678	77	2	28173	-0.19763	0.57833	MELK
ENSG00000196092	9	36833272	37034103	316	36	27996	-0.26916	0.6061	PAX5
ENSG00000147905	9	37120536	37358146	145	11	28154	-0.27537	0.60848	ZCCHC7
ENSG00000137106	9	37422663	37436987	11	3	27969	0.37799	0.35272	GRHPR
ENSG00000168795	9	37438111	37465396	12	2	28141	0.034064	0.48641	ZBTB5
ENSG00000137054	9	37485932	37503694	55	1	28111	-1.5919	0.94429	POLR1E
ENSG00000147912	9	37510889	37588871	36	5	28046	-0.52353	0.6997	FBXO10
ENSG00000256966	9	37512544	37592466	37	5	28048	-0.54664	0.70769	RP11-613M10.8
ENSG00000175768	9	37582643	37592639	8	1	28062	-0.40355	0.65673	TOMM5
ENSG00000255872	9	37588410	38068684	634	31	28117	-0.33658	0.63178	RP11-613M10.9
ENSG00000070601	9	37650997	37746901	132	20	28107	0.3881	0.34897	FRMPD1
ENSG00000165275	9	37753804	37778969	20	3	28051	-0.47826	0.68377	TRMT10B
ENSG00000107371	9	37766975	37801434	51	4	28123	-0.39859	0.6549	EXOSC3
ENSG00000122741	9	37800499	37867663	116	2	28160	0.13524	0.44621	DCAF10
ENSG00000122696	9	37879400	37904350	22	1	28162	0.69717	0.24285	SLC25A51
ENSG00000107338	9	37919131	38069210	214	9	28112	-0.52368	0.69975	SHB
ENSG00000137142	9	38408991	38424444	28	6	27962	0.43069	0.33335	IGFBPL1
ENSG00000154330	9	70943224	71145977	46	6	28073	0.038293	0.48473	PGM5
ENSG00000181778	9	71151496	71155783	2	1	27980	-0.6888	0.75452	TMEM252
ENSG00000107242	9	71320575	71624092	284	17	28062	-0.4848	0.68609	PIP5K1B
ENSG00000187866	9	71394964	71398609	2	1	27806	-1.3263	0.90763	FAM122A
ENSG00000165060	9	71650175	71715094	140	8	28070	0.74713	0.22749	FXN
ENSG00000119139	9	71736209	71870124	176	10	28065	-0.026023	0.51038	TJP2
ENSG00000135063	9	71939488	72007371	94	10	28100	-0.13777	0.55479	FAM189A2
ENSG00000107282	9	72042446	72287222	206	14	28042	1.4955	0.067391	APBA1
ENSG00000188647	9	72324438	72374875	29	5	28129	-0.1502	0.5597	PTAR1
ENSG00000204711	9	72435709	72521148	94	8	28065	-1.5909	0.94418	C9orf135
ENSG00000165072	9	72658497	72841886	223	7	28133	-0.43161	0.66699	MAMDC2
ENSG00000198887	9	72873937	72969804	87	4	28155	-0.78973	0.78516	SMC5
ENSG00000119138	9	72999503	73029540	8	2	27993	0.40433	0.34299	KLF9
ENSG00000083067	9	73143979	74061820	1304	45	28076	1.0222	0.15334	TRPM3
ENSG00000135048	9	74298282	74431606	103	11	28080	-1.1193	0.8685	TMEM2
ENSG00000107362	9	74477368	74525847	13	1	28154	-1.3898	0.9177	ABHD17B
ENSG00000155621	9	74526426	74600970	23	1	28074	-3.3576	0.99961	C9orf85
ENSG00000204669	9	74666292	74687733	12	3	28128	-0.1032	0.5411	C9orf57
ENSG00000119125	9	74729511	74872109	69	8	27716	-0.012157	0.50485	GDA
ENSG00000107372	9	74966341	74980163	14	1	28139	0.19532	0.42257	ZFAND5
ENSG00000165091	9	75136717	75451267	208	5	28002	-0.51301	0.69603	TMC1
ENSG00000165092	9	75515578	75695358	30	3	28063	1.1037	0.13485	ALDH1A1
ENSG00000135046	9	75766673	75785309	8	1	28055	0.019868	0.49207	ANXA1
ENSG00000198963	9	77112281	77308093	173	16	28073	1.4158	0.078411	RORB
ENSG00000119121	9	77337411	77503010	63	8	27999	-0.88747	0.81259	TRPM6
ENSG00000135045	9	77561497	77567802	3	1	27934	0.96911	0.16624	C9orf40
ENSG00000156017	9	77595936	77643339	21	4	28078	1.8687	0.030829	C9orf41
ENSG00000106733	9	77675489	77703133	23	4	28025	0.48733	0.31301	NMRK1
ENSG00000134996	9	77703459	77762181	40	5	27981	1.5009	0.066689	OSTF1
ENSG00000099139	9	78505560	78977255	378	55	28000	-0.20173	0.57994	PCSK5
ENSG00000135002	9	79000433	79009433	8	1	28009	-1.421	0.92234	RFK
ENSG00000187210	9	79034752	79122332	89	9	27968	-2.2385	0.98741	GCNT1
ENSG00000106772	9	79226292	79521003	326	29	27983	-0.23116	0.59141	PRUNE2
ENSG00000197969	9	79792269	80036457	135	12	28069	0.28314	0.38853	VPS13A
ENSG00000156049	9	80037995	80263223	131	27	27902	0.13934	0.44459	GNA14
ENSG00000156052	9	80331003	80646374	186	13	28011	-0.99189	0.83938	GNAQ
ENSG00000148019	9	80850978	80894606	19	3	28037	1.3372	0.090582	CEP78
ENSG00000135069	9	80912059	80945009	14	4	27950	-0.69991	0.75801	PSAT1
ENSG00000106829	9	82186688	82341658	56	4	28109	-1.2045	0.88579	TLE4
ENSG00000196781	9	84198598	84304220	65	16	28053	0.31535	0.37625	TLE1
ENSG00000165105	9	85594500	85678092	36	3	28097	1.6723	0.047237	RASEF
ENSG00000172159	9	85857905	86153461	440	43	28034	-0.43013	0.66645	FRMD3
ENSG00000148057	9	86237964	86259045	15	1	28150	0.010874	0.49566	IDNK
ENSG00000135018	9	86274878	86323118	51	2	28178	-0.53115	0.70234	UBQLN1
ENSG00000165113	9	86354336	86444431	70	3	28166	-0.62463	0.73389	GKAP1
ENSG00000165115	9	86451613	86536342	49	3	28139	-0.59204	0.72309	KIF27
ENSG00000165118	9	86553226	86571901	8	2	28141	-1.159	0.87677	C9orf64
ENSG00000165119	9	86582998	86595569	8	3	28048	-1.5287	0.93683	HNRNPK
ENSG00000178966	9	86595626	86618985	18	3	28099	-1.5316	0.93719	RMI1
ENSG00000197506	9	86890372	86955672	110	14	28039	-0.4813	0.68485	SLC28A3
ENSG00000148053	9	87283466	87638505	385	37	28093	-0.81133	0.79141	NTRK2
ENSG00000135049	9	88161455	88356944	45	6	28079	-0.55062	0.70905	AGTPBP1
ENSG00000135040	9	88556061	88637213	21	1	28105	0.15113	0.43994	NAA35
ENSG00000135052	9	88641061	88715088	103	4	28028	-1.0869	0.86147	GOLM1
ENSG00000187753	9	88835180	88874572	9	2	28003	-0.64506	0.74056	C9orf153
ENSG00000135070	9	88879461	88897676	8	2	28097	0.21255	0.41584	ISCA1
ENSG00000083223	9	88902648	88969369	31	2	27916	0.26836	0.39421	ZCCHC6
ENSG00000204446	9	89763559	89774471	8	1	28091	0.38213	0.35118	C9orf170
ENSG00000196730	9	90112143	90323548	353	28	28008	2.8989	0.0018726	DAPK1
ENSG00000135047	9	90340434	90346308	3	1	27836	0.073583	0.47067	CTSL
ENSG00000177992	9	90497741	90503814	8	2	27938	-0.70284	0.75892	SPATA31E1
ENSG00000156345	9	90581356	90589668	8	2	28100	0.32017	0.37442	CDK20
ENSG00000106723	9	91003334	91093609	89	1	28113	1.2378	0.1079	SPIN1
ENSG00000130045	9	91150016	91199189	39	4	27934	-1.7025	0.95567	NXNL2
ENSG00000213694	9	91606362	91619925	3	1	27860	0.90159	0.18364	S1PR3
ENSG00000148082	9	91628060	91793682	3	2	28188	-0.40986	0.65904	SHC3
ENSG00000123975	9	91926113	91931618	3	1	27422	1.2954	0.097586	CKS2
ENSG00000187742	9	91933421	91974557	12	2	27917	0.11472	0.45433	SECISBP2
ENSG00000187764	9	91975702	92113045	124	17	28017	0.60903	0.27125	SEMA4D
ENSG00000130222	9	92219928	92221470	2	1	28066	-1.7217	0.95744	GADD45G
ENSG00000165023	9	93372114	93405386	23	4	27990	1.309	0.095267	DIRAS2
ENSG00000165025	9	93564069	93660831	185	21	28010	1.1856	0.11788	SYK
ENSG00000148090	9	93976097	94124195	122	12	28058	-0.90458	0.81716	AUH
ENSG00000165030	9	94171327	94186144	6	2	28098	-1.2462	0.89366	NFIL3
