GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000146830	7	100277130	100287071	2	1	26734	-0.46873	0.68037	GIGYF1
ENSG00000130427	7	100318423	100321323	2	1	26699	-0.25607	0.60105	EPO
ENSG00000196411	7	100400187	100425121	10	2	26435	-1.3806	0.9163	EPHB4
ENSG00000146828	7	100424442	100464631	10	1	26363	-1.49	0.93189	SLC12A9
ENSG00000087087	7	100472733	100486285	1	1	26705	-0.59118	0.7228	SRRT
ENSG00000176125	7	100486346	100487339	1	1	26799	-1.2133	0.8875	UFSP1
ENSG00000087085	7	100487615	100494594	1	1	26746	-0.88159	0.811	ACHE
ENSG00000205277	7	100612904	100662230	11	1	26393	0.46115	0.32234	MUC12
ENSG00000169876	7	100663353	100702020	21	3	26585	-0.45343	0.67488	MUC17
ENSG00000106366	7	100770370	100782547	9	1	26601	-0.29501	0.61601	SERPINE1
ENSG00000106367	7	100797678	100804877	9	2	26282	0.43231	0.33276	AP1S1
ENSG00000167011	7	100813774	100823557	14	4	26689	-0.89755	0.81529	NAT16
ENSG00000106384	7	100838288	100844302	4	1	26649	-0.2481	0.59797	MOGAT3
ENSG00000106404	7	100875373	100882101	1	1	26811	1.0634	0.1438	CLDN15
ENSG00000128581	7	100956975	100965104	2	1	26401	-1.7909	0.96335	RABL5
ENSG00000106436	7	101256605	101272576	2	1	26458	-0.046962	0.51873	MYL10
ENSG00000257923	7	101458959	101927249	104	10	26717	-1.9753	0.97588	CUX1
ENSG00000128563	7	102004319	102067123	23	3	26711	-1.0689	0.85745	PRKRIP1
ENSG00000160991	7	102073553	102097268	13	2	26278	-1.474	0.92976	ORAI2
ENSG00000160993	7	102096685	102105323	10	2	26580	-0.24108	0.59525	ALKBH4
ENSG00000161036	7	102105376	102113615	15	1	26502	-0.90349	0.81687	LRWD1
ENSG00000222011	7	102389418	102449672	1	1	26349	0.12389	0.4507	FAM185A
ENSG00000161040	7	102453308	102715286	201	11	26511	-0.10588	0.54216	FBXL13
ENSG00000128606	7	102553438	102585396	25	4	26537	0.062723	0.47499	LRRC17
ENSG00000170632	7	102715328	102740205	4	2	26488	-0.25827	0.6019	ARMC10
ENSG00000161048	7	102740223	102790007	3	2	26318	-1.0854	0.86112	NAPEPLD
ENSG00000105819	7	102937869	102969958	7	3	26362	-0.68722	0.75403	PMPCB
ENSG00000105821	7	102952921	102985320	7	3	26300	-0.97941	0.83631	DNAJC2
ENSG00000161057	7	102984701	103009842	7	3	26243	-0.89741	0.81525	PSMC2
ENSG00000170615	7	102993177	103086624	98	11	26573	0.43306	0.33248	SLC26A5
ENSG00000189056	7	103112231	103629963	947	68	26571	-1.7449	0.9595	RELN
ENSG00000164815	7	103766788	103848495	118	9	26639	1.8116	0.035025	ORC5
ENSG00000187416	7	103969104	104549001	746	42	26621	-0.26292	0.6037	LHFPL3
ENSG00000005483	7	104654626	104754808	158	8	26709	0.68135	0.24782	KMT2E
ENSG00000135250	7	104751151	105039755	557	10	26752	0.073664	0.47064	SRPK2
ENSG00000091127	7	105080108	105162714	51	9	26410	-0.50245	0.69233	PUS7
ENSG00000135249	7	105172532	105208124	29	4	26671	1.6712	0.047345	RINT1
ENSG00000185055	7	105205567	105241322	9	3	26427	0.7181	0.23635	EFCAB10
ENSG00000146776	7	105245514	105517050	128	24	26559	0.24129	0.40467	ATXN7L1
ENSG00000128536	7	105517242	105676877	94	17	26679	0.17488	0.43059	CDHR3
ENSG00000008282	7	105730949	105753022	5	2	26722	0.51576	0.30301	SYPL1
ENSG00000105835	7	105888731	105926772	11	1	26654	-1.5877	0.94382	NAMPT
ENSG00000105851	7	106505723	106547590	6	1	26594	-0.40509	0.65729	PIK3CG
ENSG00000005249	7	106685094	106802256	79	3	26701	1.3567	0.087434	PRKAR2B
ENSG00000105856	7	106809406	106842974	33	2	26498	-0.85942	0.80494	HBP1
ENSG00000164597	7	106842000	107204959	413	10	26713	-0.24716	0.59761	COG5
ENSG00000172209	7	107110463	107116098	4	2	26714	0.041487	0.48345	GPR22
ENSG00000105865	7	107203929	107218906	12	2	26620	0.26634	0.39499	DUS4L
ENSG00000075790	7	107220422	107269615	29	5	26543	-0.50044	0.69162	BCAP29
ENSG00000091137	7	107301080	107358254	4	2	26372	-2.6027	0.99538	SLC26A4
ENSG00000091138	7	107405912	107443670	5	1	26626	-0.77499	0.78083	SLC26A3
ENSG00000091140	7	107531415	107572175	21	3	26459	1.1312	0.12899	DLD
ENSG00000091136	7	107564244	107643700	36	5	26719	0.89611	0.1851	LAMB1
ENSG00000091128	7	107663993	107770801	36	3	26667	-0.27748	0.6093	LAMB4
ENSG00000091129	7	107788068	108097161	344	23	26603	-0.86936	0.80767	NRCAM
ENSG00000135241	7	108110866	108210110	115	9	26725	-0.14948	0.55941	PNPLA8
ENSG00000177683	7	108194987	108210194	20	3	26755	0.42481	0.33549	THAP5
ENSG00000128590	7	108210012	108215294	4	1	26773	0.96211	0.168	DNAJB9
ENSG00000269185	7	108540389	108540655	1	1	26818	0.38802	0.349	FLJ00325
ENSG00000184903	7	110303110	111202573	348	30	26537	-1.5194	0.93566	IMMP2L
ENSG00000173114	7	110731062	110765510	7	2	26617	-0.31838	0.6249	LRRN3
ENSG00000128512	7	111366166	111846466	228	31	26547	-0.002544	0.50101	DOCK4
ENSG00000198839	7	111846643	111983151	109	5	26712	-0.018926	0.50755	ZNF277
ENSG00000006652	7	112063023	112121072	80	5	26764	0.077855	0.46897	IFRD1
ENSG00000181016	7	112120908	112131117	8	2	26615	0.19941	0.42097	LSMEM1
ENSG00000146802	7	112402437	112430647	4	1	26727	-0.34635	0.63546	TMEM168
ENSG00000164603	7	112459202	112579971	27	2	26647	0.23619	0.40664	C7orf60
ENSG00000214194	7	112756773	112758668	2	1	26693	-0.4823	0.6852	LINC00998
ENSG00000154415	7	113516832	113715975	167	2	26670	-0.33693	0.63191	PPP1R3A
ENSG00000128573	7	113726382	114333827	180	15	26608	1.9787	0.023924	FOXP2
ENSG00000135272	7	114562209	114659256	43	6	26504	-1.3096	0.90483	MDFIC
ENSG00000105967	7	115575202	115799950	185	13	26670	0.26185	0.39672	TFEC
ENSG00000135269	7	115850547	115898837	64	3	26751	0.47277	0.31819	TES
ENSG00000105971	7	115927434	116148595	290	12	26712	-1.4738	0.92973	CAV2
ENSG00000105974	7	116164839	116201233	30	2	26790	-0.54158	0.70595	CAV1
ENSG00000105976	7	116312444	116438440	99	12	26682	1.1094	0.13363	MET
ENSG00000198898	7	116451124	116562103	40	5	26491	-1.6147	0.94681	CAPZA2
ENSG00000004866	7	116593292	116870157	175	9	26723	-1.0774	0.85934	ST7
ENSG00000214188	7	116593953	116738860	42	4	26697	-0.17201	0.56828	ST7-OT4
ENSG00000228368	7	116605900	116607526	1	1	26811	-0.062958	0.5251	AC106873.4
ENSG00000105989	7	116916685	116963343	15	3	26674	-0.025053	0.50999	WNT2
ENSG00000154438	7	117003276	117068177	21	1	26761	0.30281	0.38102	ASZ1
ENSG00000001626	7	117105838	117356025	80	3	26685	-0.61676	0.7313	CFTR
ENSG00000077063	7	117350705	117514193	57	7	26734	-0.44018	0.6701	CTTNBP2
ENSG00000128534	7	117824086	117832878	39	4	26758	-0.7005	0.75819	NAA38
ENSG00000106013	7	117854727	117882785	81	8	26769	-0.1682	0.56679	ANKRD7
ENSG00000184408	7	119913722	120390385	249	12	26619	-1.1796	0.88091	KCND2
ENSG00000106025	7	120427376	120498456	16	1	26621	-0.15617	0.56205	TSPAN12
ENSG00000071243	7	120590803	120617270	15	1	26789	0.49659	0.30974	ING3
ENSG00000106034	7	120628731	120937498	339	17	26700	0.14339	0.44299	CPED1
ENSG00000002745	7	120965421	120981158	15	2	26813	-1.0841	0.86084	WNT16
ENSG00000196937	7	120988905	121036418	69	3	26813	-1.0711	0.85795	FAM3C
ENSG00000106278	7	121513143	121702090	171	15	26550	-0.36428	0.64217	PTPRZ1
ENSG00000008311	7	121715701	121784334	73	8	26680	-1.2286	0.89039	AASS
ENSG00000128610	7	121941448	121950745	3	1	26348	-0.74213	0.771	FEZF1
ENSG00000081803	7	121958481	122526813	290	18	26730	-1.0039	0.8423	CADPS2
ENSG00000081800	7	122753585	122840040	88	7	26605	0.021613	0.49138	SLC13A1
ENSG00000164675	7	123092454	123175131	47	3	26396	0.8086	0.20937	IQUB
ENSG00000128609	7	123177051	123198309	18	2	26249	0.89451	0.18552	NDUFA5
ENSG00000146809	7	123207064	123277951	68	4	26527	-0.70548	0.75974	ASB15
ENSG00000170807	7	123295861	123304344	11	2	26805	0.89658	0.18497	LMOD2
ENSG00000106299	7	123321989	123389121	94	5	26773	1.4725	0.070445	WASL
ENSG00000106302	7	123469037	123517532	30	3	26661	1.0681	0.14275	HYAL4
ENSG00000106304	7	123565286	123611468	46	5	26624	-0.018098	0.50722	SPAM1
ENSG00000170775	7	124386051	124405681	3	1	26656	-1.3899	0.91772	GPR37
ENSG00000128513	7	124462440	124570037	198	5	26805	-1.7736	0.96194	POT1
ENSG00000179603	7	126078652	126893348	960	28	26668	-0.91739	0.82053	GRM8
ENSG00000048405	7	126986844	127071978	116	9	26698	-0.79447	0.78654	ZNF800
ENSG00000179562	7	127220672	127233665	23	5	26679	-0.35596	0.63907	GCC1
ENSG00000004059	7	127228399	127231759	6	1	26688	-1.0986	0.86403	ARF5
ENSG00000106328	7	127231463	127242198	9	2	26769	-0.61609	0.73108	FSCN3
ENSG00000106331	7	127250346	127255982	4	2	26616	0.14056	0.44411	PAX4
ENSG00000197157	7	127292234	127732661	296	11	26758	-0.12168	0.54843	SND1
ENSG00000128594	7	127667124	127672160	2	1	26723	0.56414	0.28633	LRRC4
ENSG00000174697	7	127881337	127897681	3	1	26826	-0.24957	0.59854	LEP
ENSG00000106344	7	127937738	127983962	3	2	26793	0.28372	0.38831	RBM28
ENSG00000106348	7	128032331	128050306	28	6	26606	0.99047	0.16097	IMPDH1
ENSG00000135245	7	128095903	128098472	2	1	26712	0.036493	0.48544	HILPDA
ENSG00000165055	7	128116783	128146656	18	2	26526	0.89996	0.18407	METTL2B
ENSG00000205085	7	128312342	128326929	31	2	26805	1.2097	0.11319	FAM71F2
ENSG00000135248	7	128349115	128371797	15	2	26393	1.1673	0.12155	FAM71F1
ENSG00000128595	7	128379346	128411861	52	3	26737	-0.75331	0.77437	CALU
ENSG00000128617	7	128412545	128415844	6	1	26792	-0.85852	0.8047	OPN1SW
ENSG00000128596	7	128430811	128462186	5	1	26714	-0.13966	0.55554	CCDC136
ENSG00000128591	7	128470431	128499328	16	1	26374	-0.54325	0.70652	FLNC
ENSG00000128604	7	128577666	128590089	14	3	26712	-1.7467	0.95966	IRF5
ENSG00000064419	7	128594948	128695198	132	9	26777	-1.9498	0.9744	TNPO3
ENSG00000158457	7	128784712	128808671	35	3	26516	-1.6762	0.95315	TSPAN33
ENSG00000128602	7	128828713	128853386	18	1	26673	-0.63361	0.73683	SMO
ENSG00000158467	7	128864864	129070052	100	3	26601	0.34962	0.36331	AHCYL2
ENSG00000128578	7	129074274	129128240	12	1	26708	0.18333	0.42727	STRIP2
ENSG00000240204	7	129142320	129152773	1	1	26830	-0.0032586	0.5013	SMKR1
ENSG00000106459	7	129251555	129396922	59	8	26706	-1.1529	0.87553	NRF1
ENSG00000186591	7	129470572	129592789	173	1	26817	-0.15468	0.56146	UBE2H
ENSG00000091732	7	129658126	129691291	1	1	26830	-0.81757	0.7932	ZC3HC1
ENSG00000128607	7	129710350	129775560	30	1	26660	-0.21257	0.58417	KLHDC10
ENSG00000146842	7	129804555	129847610	11	1	26713	-0.32402	0.62704	TMEM209
ENSG00000158516	7	129906667	129929638	27	5	26663	-1.1594	0.87685	CPA2
ENSG00000128510	7	129932974	129964020	2	1	25714	-0.69517	0.75653	CPA4
ENSG00000158525	7	129984630	130008571	23	2	26587	-0.063434	0.52529	CPA5
ENSG00000106477	7	130033612	130082274	15	1	26777	-0.50854	0.69446	CEP41
ENSG00000106484	7	130126012	130146133	1	1	26525	0.18912	0.425	MEST
ENSG00000158623	7	130146089	130353598	59	4	26752	0.61238	0.27014	COPG2
ENSG00000213265	7	130353488	130372268	16	3	26675	0.70674	0.23987	TSGA13
ENSG00000128585	7	130794855	131181395	113	18	26603	-0.97693	0.8357	MKLN1
ENSG00000128567	7	131185021	131242976	2	1	26027	0.22787	0.40987	PODXL
ENSG00000221866	7	131808091	132333447	166	35	26575	-1.9146	0.97223	PLXNA4
ENSG00000183470	7	132333553	132413528	56	8	26463	-0.57564	0.71757	AC009365.3
ENSG00000106554	7	132469629	132766848	339	13	26664	0.54707	0.29216	CHCHD3
ENSG00000131558	7	132937829	133751342	575	17	26639	-1.8596	0.96853	EXOC4
ENSG00000155530	7	133812052	133949343	293	5	26702	-0.49998	0.69146	LRGUK
ENSG00000205060	7	133974084	134001803	52	2	26790	-1.1203	0.8687	SLC35B4
ENSG00000085662	7	134127102	134144036	6	2	26111	-0.78129	0.78269	AKR1B1
ENSG00000198074	7	134212344	134226160	9	2	26496	-0.83157	0.79717	AKR1B10
ENSG00000227471	7	134233888	134264627	25	3	26539	-0.71604	0.76302	AKR1B15
ENSG00000172331	7	134331560	134364565	105	8	26690	0.33709	0.36803	BPGM
ENSG00000122786	7	134429003	134655479	151	23	26584	1.3638	0.08632	CALD1
ENSG00000146856	7	134671259	134832715	188	2	26700	0.58857	0.27808	AGBL3
ENSG00000122783	7	134777115	134855547	98	1	26604	0.51842	0.30208	C7orf49
ENSG00000146859	7	134832824	134850967	20	1	26438	0.13719	0.44544	TMEM140
ENSG00000105875	7	134868590	134896316	15	1	26774	0.52079	0.30126	WDR91
ENSG00000146857	7	134916731	134943244	16	1	26783	-1.2241	0.88953	STRA8
ENSG00000080802	7	135046547	135194875	200	7	26699	1.9802	0.02384	CNOT4
ENSG00000155561	7	135242667	135333505	153	9	26627	0.8246	0.2048	NUP205
ENSG00000243317	7	135347244	135378166	19	4	26358	-0.45802	0.67653	C7orf73
ENSG00000164707	7	135365985	135414006	73	10	26527	-1.176	0.88019	SLC13A4
ENSG00000189320	7	135413096	135433594	20	3	26530	-1.9768	0.97597	FAM180A
ENSG00000105887	7	135611509	135662101	44	6	26793	-1.5689	0.94167	MTPN
ENSG00000236338	7	135611542	135613214	1	1	26787	-1.0772	0.8593	AC015987.2
ENSG00000181072	7	136553416	136705002	29	4	26512	-0.62934	0.73544	CHRM2
ENSG00000105894	7	136912088	137028611	56	10	26529	0.21631	0.41437	PTN
ENSG00000157680	7	137065783	137531838	258	13	26717	-1.3469	0.911	DGKI
ENSG00000182158	7	137559725	137686813	72	14	26606	0.56986	0.28439	CREB3L2
ENSG00000122787	7	137687070	137802732	56	9	26448	-1.5347	0.93757	AKR1D1
ENSG00000122779	7	138145079	138274738	20	1	26461	0.28986	0.38596	TRIM24
ENSG00000157703	7	138279030	138386097	33	5	26486	0.41607	0.33868	SVOPL
ENSG00000105929	7	138391040	138484305	83	16	26554	-0.19993	0.57923	ATP6V0A4
ENSG00000214128	7	138482695	138522846	16	3	26639	-0.78511	0.78381	TMEM213
ENSG00000122778	7	138516126	138666064	63	13	26605	0.11526	0.45412	KIAA1549
ENSG00000105939	7	138728266	138794465	44	4	26436	-0.7364	0.76926	ZC3HAV1
ENSG00000105948	7	138818490	138876732	41	2	26536	0.45642	0.32405	TTC26
ENSG00000157741	7	138915102	138992982	40	2	26745	-2.2903	0.989	UBN2
ENSG00000164898	7	139024203	139031065	12	1	26725	-0.24927	0.59842	C7orf55
ENSG00000146963	7	139025105	139108198	168	2	26803	-0.26166	0.60321	C7orf55-LUC7L2
ENSG00000269955	7	139026106	139107345	165	2	26803	-0.25699	0.60141	LUC7L2
ENSG00000188883	7	139137436	139168458	3	2	26830	-1.2087	0.88661	KLRG2
ENSG00000064393	7	139246316	139477577	66	7	26658	-2.0006	0.97728	HIPK2
ENSG00000059377	7	139476850	139720125	97	21	26637	-1.7429	0.95933	TBXAS1
ENSG00000059378	7	139723544	139763521	12	1	26755	-1.6265	0.94808	PARP12
ENSG00000006459	7	139784546	139876835	114	5	26754	0.72373	0.23461	KDM7A
ENSG00000157800	7	139993493	140104233	64	10	26617	-2.1352	0.98363	SLC37A3
ENSG00000146955	7	140103843	140126050	8	2	26073	0.042764	0.48294	RAB19
ENSG00000133606	7	140152840	140179369	41	2	26729	0.44888	0.32676	MKRN1
ENSG00000146966	7	140218220	140373793	62	4	26629	-0.57631	0.7178	DENND2A
ENSG00000133597	7	140372953	140396061	7	1	26796	-0.73072	0.76752	ADCK2
ENSG00000090266	7	140390577	140422590	6	1	26700	-0.65571	0.74399	NDUFB2
ENSG00000157764	7	140419127	140624564	157	5	26803	0.090826	0.46382	BRAF
ENSG00000090263	7	140705854	140715028	6	2	26734	0.25035	0.40116	MRPS33
ENSG00000261115	7	140774032	141180180	201	29	26584	0.41279	0.33988	TMEM178B
ENSG00000006530	7	141250989	141355044	4	2	25782	0.076868	0.46936	AGK
ENSG00000257093	7	141356528	141401953	31	2	26200	-1.2474	0.89388	KIAA1147
ENSG00000214102	7	141408153	141431071	3	2	26248	-1.3756	0.91552	WEE2
ENSG00000106028	7	141438121	141487722	90	3	26783	-1.9623	0.97514	SSBP1
ENSG00000127362	7	141463897	141464997	2	1	26817	-1.7965	0.96379	TAS2R3
ENSG00000127364	7	141478242	141479235	2	1	26817	-1.794	0.96359	TAS2R4
ENSG00000127366	7	141490017	141491166	1	1	26660	-1.0044	0.8424	TAS2R5
ENSG00000165076	7	141536086	141541287	24	2	26819	-0.31328	0.62297	PRSS37
ENSG00000257335	7	141607613	141806547	81	11	26675	-0.79243	0.78595	MGAM
ENSG00000258227	7	141627157	141646807	20	1	26636	-0.44178	0.67068	CLEC5A
ENSG00000257138	7	141672431	141673573	1	1	26830	0.36301	0.3583	TAS2R38
ENSG00000257743	7	141811549	141922124	23	5	26736	-0.50193	0.69214	RP11-1220K2.2
ENSG00000258223	7	141951963	141957878	23	3	26772	-0.42535	0.66471	PRSS58
ENSG00000204983	7	142457319	142460923	2	1	26797	-0.89092	0.81351	PRSS1
ENSG00000159763	7	142829170	142836839	1	1	26202	-0.91575	0.8201	PIP
ENSG00000188037	7	143013219	143049176	39	5	26783	-1.502	0.93345	CLCN1
ENSG00000159840	7	143078173	143088204	3	1	26682	1.0954	0.13667	ZYX
ENSG00000146904	7	143087382	143105985	7	2	26342	-0.48719	0.68694	EPHA1
ENSG00000185899	7	143140546	143141502	2	1	26175	-0.63311	0.73667	TAS2R60
ENSG00000170379	7	143318043	143427502	2	1	26693	0.38796	0.34902	FAM115C
ENSG00000198420	7	143548468	143599291	12	2	26538	-1.7119	0.95654	FAM115A
ENSG00000213215	7	143657027	143658108	2	1	26821	-0.30352	0.61925	OR2F1
ENSG00000221813	7	143701022	143702068	1	1	26747	0.31284	0.3772	OR6B1
ENSG00000221836	7	143747461	143748473	1	1	26828	0.20573	0.4185	OR2A5
ENSG00000221989	7	143806607	143807657	1	1	26262	0.12743	0.4493	OR2A2
ENSG00000221938	7	143826151	143827162	1	1	26794	0.00075199	0.4997	OR2A14
ENSG00000050327	7	144052381	144077725	2	1	26818	0.70834	0.23937	ARHGEF5
ENSG00000106410	7	144094333	144107320	15	1	26784	-0.2415	0.59542	NOBOX
ENSG00000196511	7	144149034	144533488	162	15	26567	0.50716	0.30602	TPK1
ENSG00000174469	7	145813453	148118090	2012	94	26657	-1.3082	0.9046	CNTNAP2
ENSG00000170279	7	148287657	148312952	15	4	26692	-0.71783	0.76357	C7orf33
ENSG00000055130	7	148395006	148498128	75	5	26591	-0.58269	0.71995	CUL1
ENSG00000106462	7	148504475	148581413	43	3	26189	0.44488	0.3282	EZH2
ENSG00000155660	7	148700154	148725733	3	1	26711	0.16007	0.43641	PDIA4
ENSG00000197362	7	148766735	148787874	18	1	26763	1.0556	0.14557	ZNF786
ENSG00000204947	7	148799876	148823438	22	1	26773	1.4825	0.069098	ZNF425
ENSG00000197024	7	148823508	148880116	78	2	26765	1.3407	0.090001	ZNF398
ENSG00000170265	7	148892577	148923339	23	2	26773	-0.04631	0.51847	ZNF282
ENSG00000170260	7	148936742	148952700	11	3	26691	0.058104	0.47683	ZNF212
ENSG00000204946	7	148959262	148994393	9	2	26637	-0.25032	0.59883	ZNF783
ENSG00000196453	7	149128454	149158214	6	1	26504	0.0063255	0.49748	ZNF777
ENSG00000181220	7	149169885	149194908	16	1	26250	-0.69721	0.75716	ZNF746
ENSG00000133619	7	149411872	149431664	19	2	26510	-0.26242	0.6035	KRBA1
ENSG00000106479	7	149535456	149564568	1	1	26551	-1.0616	0.8558	ZNF862
ENSG00000171130	7	149570057	149577784	16	2	26705	-0.023872	0.50952	ATP6V0E2
ENSG00000106526	7	149941005	150020814	27	2	26600	-2.2223	0.98687	ACTR3C
ENSG00000127399	7	150019728	150035239	22	2	26685	-1.2587	0.89593	LRRC61
ENSG00000188707	7	150026938	150029808	1	1	26799	-0.68175	0.7523	ZBED6CL
ENSG00000196456	7	150065879	150109558	17	2	26526	1.0431	0.14844	ZNF775
ENSG00000171115	7	150147718	150176480	7	1	26687	-0.71563	0.76289	GIMAP8
ENSG00000179144	7	150211918	150218161	6	2	26744	0.10314	0.45893	GIMAP7
ENSG00000133574	7	150264365	150271041	12	3	26755	-0.68222	0.75245	GIMAP4
ENSG00000133561	7	150322463	150329473	9	2	26765	-1.4702	0.92924	GIMAP6
ENSG00000106560	7	150382785	150390729	4	2	26473	-1.4479	0.92618	GIMAP2
ENSG00000213203	7	150413645	150421372	11	2	26757	-1.0213	0.84645	GIMAP1
ENSG00000196329	7	150419341	150447121	50	4	26568	-0.86939	0.80768	GIMAP5
ENSG00000002933	7	150497491	150502208	9	2	26067	-0.69934	0.75783	TMEM176A
ENSG00000002726	7	150521715	150558592	71	8	26729	-1.7186	0.95715	AOC1
ENSG00000055118	7	150642049	150675403	3	1	26611	-0.61774	0.73163	KCNH2
ENSG00000164867	7	150688083	150711676	1	1	26630	0.53536	0.2962	NOS3
ENSG00000197150	7	150725510	150744869	10	2	26634	-2.9733	0.99853	ABCB8
ENSG00000164885	7	150750899	150755617	1	1	25912	-0.88492	0.8119	CDK5
ENSG00000164889	7	150754297	150773614	1	1	25912	-0.88492	0.8119	SLC4A2
ENSG00000133612	7	150782918	150841523	2	1	25955	0.1602	0.43636	AGAP3
ENSG00000164900	7	150845676	150871832	22	4	26513	0.14371	0.44286	GBX1
ENSG00000146926	7	150872785	150884919	9	2	26453	-0.18353	0.57281	ASB10
ENSG00000033050	7	150904923	150924316	4	1	26345	-0.56416	0.71368	ABCF2
ENSG00000013374	7	151038785	151075535	3	1	26699	0.54748	0.29203	NUB1
ENSG00000187260	7	151072995	151107813	1	1	26830	0.65604	0.2559	WDR86
ENSG00000106615	7	151163098	151217206	24	2	26679	1.0941	0.13696	RHEB
ENSG00000106617	7	151253197	151574210	107	14	26600	0.25406	0.39973	PRKAG2
ENSG00000106648	7	151653464	151717019	76	9	26598	-0.045663	0.51821	GALNTL5
ENSG00000178234	7	151722759	151819425	53	1	26610	1.2892	0.098657	GALNT11
ENSG00000055609	7	151832010	152133090	110	5	26782	-0.3046	0.61967	KMT2C
ENSG00000196584	7	152341864	152373250	22	3	26593	-0.34803	0.63609	XRCC2
ENSG00000133627	7	152456834	152552463	37	4	26491	0.96891	0.1663	ACTR3B
ENSG00000130226	7	153584182	154685995	597	75	26634	-1.9183	0.97247	DPP6
ENSG00000214106	7	154720208	154741618	42	5	26761	0.83639	0.20147	PAXIP1-AS2
ENSG00000157212	7	154735397	154794794	86	7	26727	0.37203	0.35494	PAXIP1
ENSG00000220575	7	154858777	154863267	1	1	26271	-0.21521	0.5852	HTR5A-AS1
ENSG00000157219	7	154862034	154877459	36	4	26171	0.75935	0.22382	HTR5A
ENSG00000217825	7	154988273	154990165	1	1	26480	-1.0481	0.8527	AC099552.4
ENSG00000186480	7	155089486	155101945	1	1	26759	-0.9994	0.8412	INSIG1
ENSG00000164778	7	155250824	155257526	1	1	26674	-1.1081	0.8661	EN2
ENSG00000146910	7	155266901	155326557	18	4	26676	1.3879	0.082589	CNPY1
ENSG00000216895	7	155403925	155437899	31	1	26479	-1.5937	0.9445	AC009403.2
ENSG00000184863	7	155437145	155574179	151	1	26803	-0.86335	0.80603	RBM33
ENSG00000204876	7	155755326	155759037	1	1	26830	-0.24301	0.596	AC021218.2
ENSG00000244291	7	156431057	156433348	1	1	26186	0.64612	0.2591	C7orf13
ENSG00000105982	7	156432975	156469824	47	7	26495	-0.52285	0.69946	RNF32
ENSG00000105983	7	156461646	156685924	233	12	26648	0.43929	0.33023	LMBR1
ENSG00000146909	7	156742417	156765876	96	8	26629	0.61502	0.26927	NOM1
ENSG00000130675	7	156786745	156803345	10	2	26498	0.20548	0.4186	MNX1
ENSG00000009335	7	156931607	157062066	211	8	26782	-0.70031	0.75813	UBE3C
ENSG00000105993	7	157128075	157210133	117	9	26544	-0.68708	0.75398	DNAJB6
ENSG00000155093	7	157331750	158380480	760	80	26617	-0.75908	0.7761	PTPRN2
ENSG00000146918	7	158424003	158497520	115	7	26695	0.067084	0.47326	NCAPG2
ENSG00000117868	7	158523686	158622944	283	10	26647	1.6289	0.051663	ESYT2
ENSG00000126870	7	158649269	158749438	112	10	26608	1.0437	0.1483	WDR60
ENSG00000106018	7	158820866	158937649	123	6	26586	1.1344	0.12832	VIPR2
ENSG00000172748	8	182137	197342	2	1	26082	-1.2691	0.8978	ZNF596
ENSG00000147364	8	356428	421225	16	2	26685	0.84977	0.19773	FBXO25
ENSG00000180190	8	439803	495781	19	4	26569	2.5812	0.0049234	TDRP
ENSG00000104714	8	564746	688106	90	10	26476	-1.2145	0.88773	ERICH1
ENSG00000198010	8	1449532	1656642	121	13	26527	0.57421	0.28291	DLGAP2
ENSG00000182372	8	1703944	1734738	45	1	26537	-2.5525	0.99465	CLN8
ENSG00000104728	8	1772142	1906807	75	17	26638	-1.226	0.8899	ARHGEF10
ENSG00000176595	8	1922044	1955102	45	2	26530	0.41323	0.33972	KBTBD11
ENSG00000036448	8	1993155	2113475	227	8	26580	-1.5281	0.93676	MYOM2
ENSG00000183117	8	2792875	4852494	3344	247	26531	-0.13141	0.55228	CSMD1
ENSG00000147316	8	6264113	6501144	217	25	26632	-1.5277	0.93671	MCPH1
ENSG00000091879	8	6357172	6420930	96	11	26632	-0.60506	0.72743	ANGPT2
ENSG00000155189	8	6565878	6617184	81	7	26692	0.37512	0.35379	AGPAT5
ENSG00000164825	8	6728097	6735544	47	1	26731	0.099086	0.46053	DEFB1
ENSG00000164821	8	6793344	6795860	7	2	26647	-0.83332	0.79767	DEFA4
ENSG00000182319	8	8175258	8244008	36	4	26679	-0.23429	0.59262	SGK223
ENSG00000253958	8	8559448	8561616	10	1	26429	0.704	0.24072	CLDN23
ENSG00000147324	8	8640864	8751155	89	9	26653	-0.99632	0.84045	MFHAS1
ENSG00000104626	8	8859657	8974256	42	8	26570	1.2586	0.10409	ERI1
ENSG00000173281	8	8993765	9009084	12	1	26650	-1.2276	0.89019	PPP1R3B
ENSG00000253426	8	9009252	9025646	1	1	26402	-2.0621	0.9804	RP11-10A14.4
ENSG00000173273	8	9413424	9639856	302	11	26616	-1.4313	0.92383	TNKS
ENSG00000175806	8	9911778	10286401	132	25	26430	-0.22275	0.58814	MSRA
ENSG00000184647	8	10383056	10411676	10	2	26080	0.10244	0.4592	PRSS55
ENSG00000183638	8	10463859	10569697	38	4	26491	1.2204	0.11116	RP1L1
ENSG00000171060	8	10530147	10558103	19	1	26262	1.3465	0.089071	C8orf74
ENSG00000171056	8	10581278	10697357	135	4	26726	-1.0687	0.8574	SOX7
ENSG00000258724	8	10582909	10697357	135	4	26726	-1.0687	0.8574	SOX7
