GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
5	rs17314832	4	140903155	rs35319653	2022-07-01	35361970	Okbay A	2022-03-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/35361970	Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.	Educational attainment	3,037,499 European ancestry individuals	NA	4q31.1		MAML3			ENSG00000196782	NA	NA	rs35319653-T	rs35319653	0	35319653	intron_variant	0	0.3396	2E-40	39.698970004336		0.0147005	[0.013-0.017] unit increase	Illumina [10675380] (imputed)	N
5	rs17314832	4	140906390	rs12505942	2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 965,732 European ancestry controls	NA	4q31.1	NR	MAML3			ENSG00000196782	NA	NA	rs12505942-C	rs12505942	0	12505942	intron_variant	0	0.3385	7E-10	9.15490195998574		0.0298	[0.02-0.039] unit decrease	Affymetrix, Illumina [1198787] (imputed)	N
5	rs17314832	4	140906390	rs12505942	2020-09-14	32541925	Vujkovic M	2020-06-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32541925	Discovery of 318 new risk loci for type 2 diabetes and related vascular outcomes among 1.4 million participants in a multi-ancestry meta-analysis.	Type 2 diabetes	148,726 European ancestry cases, 24,646 African American cases, 8,616 Hispanic cases, 46,511 Asian ancestry cases, 965,732 European ancestry controls, 31,446 African American controls, 11,829 Hispanic controls, 169,776 Asian ancestry controls	NA	4q31.1	NR	MAML3			ENSG00000196782	NA	NA	rs12505942-C	rs12505942	0	12505942	intron_variant	0	0.3133	2E-12	11.698970004336		0.0294	[0.021-0.038] unit decrease	Affymetrix, Illumina [at least 945603] (imputed)	N
5	rs17314832	4	140908755	rs13136239	2017-09-05	28632202	Witt SH	2017-06-20	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/28632202	Genome-wide association study of borderline personality disorder reveals genetic overlap with bipolar disorder, major depression and schizophrenia.	Borderline personality disorder	998 European ancestry cases, 1,545 European ancestry controls	NA	4q31.1	MAML3	MAML3			ENSG00000196782	NA	NA	rs13136239-G	rs13136239	0	13136239	intron_variant	0	0.6466	6E-6	5.22184874961636		1.3711778	[1.23-1.51]	Illumina [10736316] (imputed)	N
5	rs17314832	4	140908755	rs13136239	2019-08-28	31194737	Johnston KJA	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194737	Genome-wide association study of multisite chronic pain in UK Biobank.	Multisite chronic pain	387,649 British ancestry individuals	NA	4q31.1	MAML3	MAML3			ENSG00000196782	NA	NA	rs13136239-G	rs13136239	0	13136239	intron_variant	0	0.3508	4E-8	7.39794000867204		0.0141	[0.009-0.0192] unit increase	NR [NR]	N
5	rs17314832	4	140908755	rs13136239	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Age of smoking initiation	up to 341,427 European ancestry individuals	NA	4q31.1	NR	MAML3			ENSG00000196782	NA	NA	rs13136239-A	rs13136239	0	13136239	intron_variant	0	0.342	6E-9	8.22184874961636		0.015	[0.0099-0.0201] unit increase	NR [~ 10000000] (imputed)	N
5	rs17314832	4	140909431	rs35612722	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Educational attainment (MTAG)	1,311,438 European ancestry individuals	NA	4q31.1	Intergenic	MAML3			ENSG00000196782	NA	NA	rs35612722-A	rs35612722	0	35612722	intron_variant	0	0.3755	6E-14	13.2218487496164	(MTAG)	0.0102	[0.0075-0.0129] unit increase	Affymetrix, Illumina [7100000] (imputed)	N
5	rs17314832	4	140911732	rs13134500	2018-02-27	29292387	Turley P	2018-01-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29292387	Multi-trait analysis of genome-wide association summary statistics using MTAG.	Subjective well-being (MTAG)	388,538 European ancestry individuals	NA	4q31.1	NR	MAML3			ENSG00000196782	NA	NA	rs13134500-A	rs13134500	0	13134500	intron_variant	0	0.5728	4E-8	7.39794000867204		0.0103	[0.0066-0.014] unit increase	Illumina [NR] (imputed)	N
5	rs17314832	4	140919035	rs6536630	2021-09-30	34045744	Levey DF	2021-05-27	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/34045744	Bi-ancestral depression GWAS in the Million Veteran Program and meta-analysis in >1.2 million individuals highlight new therapeutic directions.	Major depressive disorder	340,591 European ancestry cases, 813,676 European ancestry controls	455,350 cases, 887,428 controls	4q31.1		MAML3			ENSG00000196782	NA	NA	rs6536630-?	rs6536630	0	6536630	intron_variant	0	NR	3E-11	10.5228787452803		0.0179	unit decrease	NR [NR]	N
5	rs17314832	4	140925870	rs1877075	2017-03-17	27089181	Okbay A	2016-04-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27089181	Genetic variants associated with subjective well-being, depressive symptoms, and neuroticism identified through genome-wide analyses.	Depression	105,739 European ancestry individuals, 16,471 European ancestry major depressive disorder cases, 58,835 European ancestry controls	368,890 European ancestry individuals	4q31.1	NR	MAML3			ENSG00000196782	NA	NA	rs1877075-A	rs1877075	0	1877075	intron_variant	0	NR	2E-6	5.69897000433602		4.810405	[NR] z score decrease	Affymetrix [up to 6544862] (imputed)	N
5	rs17314832	4	140925870	rs1877075	2018-02-27	29292387	Turley P	2018-01-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29292387	Multi-trait analysis of genome-wide association summary statistics using MTAG.	Depressive symptoms (MTAG)	354,862 European ancestry individuals	NA	4q31.1	NR	MAML3			ENSG00000196782	NA	NA	rs1877075-G	rs1877075	0	1877075	intron_variant	0	0.6532	3E-8	7.52287874528034		0.0127	[0.0082-0.0172] unit increase	Illumina [NR] (imputed)	N
5	rs17314832	4	140934146	rs17373621	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Smoking status	approximately 458,000 European ancestry individuals	NA	4q31.1		MAML3			ENSG00000196782	NA	NA	rs17373621-?	rs17373621	0	17373621	intron_variant	0	NR	7E-10	9.15490195998574		NA		NR [~ 8900000] (imputed)	N
5	rs17314832	4	140935264	rs17373738	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Smoking status (ever vs never smokers)	518,633 European ancestry individuals	NA	4q31.1	SCOC	MAML3			ENSG00000196782	NA	NA	rs17373738-C	rs17373738	0	17373738	intron_variant	0	0.6177	2E-9	8.69897000433602		0.012387507	[0.0083-0.0164] unit increase	Affymetrix [11514654] (imputed)	N
5	rs17314832	4	140937628	rs12509820	2022-04-05	34855049	Pasman JA	2021-12-02	Behav Genet	www.ncbi.nlm.nih.gov/pubmed/34855049	Genetic Risk for Smoking: Disentangling Interplay Between Genes and Socioeconomic Status.	Lifetime smoking	272,943 European or unknown ancestry cases, 226,795 European or unknown ancestry controls	NA	4q31.1		MAML3			ENSG00000196782	NA	NA	rs12509820-?	rs12509820	0	12509820	intron_variant	0	NR	2E-9	8.69897000433602		NA		NR [1300000]	N
5	rs17314832	4	140939110	rs36072649	2021-05-19	33082346	Xu K	2020-10-20	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/33082346	Genome-wide association study of smoking trajectory and meta-analysis of smoking status in 842,000 individuals.	Smoking initiation	842,717 European ancestry individuals	NA	4q31.1	MAML3	MAML3			ENSG00000196782	NA	NA	rs36072649-A	rs36072649	0	36072649	intron_variant	0		1E-9	9		0.978	[NR]	Affymetrix [up to 79000000] (imputed)	N
5	rs17314832	4	140943169	rs56166763	2019-06-21	31015401	Wu Y	2019-04-23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31015401	Genome-wide association study of medication-use and associated disease in the UK Biobank.	Medication use (anti-inflammatory and antirheumatic products, non-steroids)	74,150 European ancestry cases, 90,370 European ancestry controls	NA	4q31.1	MAML3	MAML3			ENSG00000196782	NA	NA	rs56166763-C	rs56166763	0	56166763	intron_variant	0	0.368625	1E-8	8		0.0408539	[0.027-0.055] unit decrease	Affymetrix [7288503] (imputed)	N
5	rs17314832	4	140945966	rs1912528	2017-02-24	27225129	Okbay A	2016-05-26	Nature	www.ncbi.nlm.nih.gov/pubmed/27225129	Genome-wide association study identifies 74 loci associated with educational attainment.	Educational attainment (years of education)	405,072 European ancestry individuals	NA	4q31.1	NR	MAML3			ENSG00000196782	NA	NA	rs1912528-T	rs1912528	0	1912528	intron_variant	0	0.3574	2E-9	8.69897000433602		0.014004885	NR unit increase	Affymetrix, Illumina, Perlegen [~ 9300000] (imputed)	N
5	rs17314832	4	140946828	rs17314804	2021-07-27	34211149	Mills MC	2021-07-01	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/34211149	Identification of 371 genetic variants for age at first sex and birth linked to externalising behaviour.	Age at first birth	542,901 European ancestry individuals	NA	4q31.1	MAML3	MAML3			ENSG00000196782	NA	NA	rs17314804-T	rs17314804	0	17314804	intron_variant	0	0.3567	3E-12	11.5228787452803		0.0662	[0.048-0.085] unit increase	NR [9744772] (imputed)	N
5	rs17314832	4	140972264	rs10030552	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Smoking status (ever vs never smokers)	518,633 European ancestry individuals	NA	4q31.1	SCOC	MAML3			ENSG00000196782	NA	NA	rs10030552-A	rs10030552	0	10030552	intron_variant	0	0.2604	4E-9	8.39794000867204		0.014528261	[0.0097-0.0194] unit increase	Affymetrix [11514654] (imputed)	N
5	rs17314832	4	140972264	rs10030552	2022-07-01	35361970	Okbay A	2022-03-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/35361970	Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.	Educational attainment	3,037,499 European ancestry individuals	NA	4q31.1		MAML3			ENSG00000196782	NA	NA	rs10030552-A	rs10030552	0	10030552	intron_variant	0	0.2588	6E-9	8.22184874961636		0.00700656	[0.0047-0.0094] unit decrease	Illumina [10675380] (imputed)	N
6	rs147187651	6	139122240	rs10457678	2016-10-06	26621817	Cheng TH	2015-12-01	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/26621817	Meta-analysis of genome-wide association studies identifies common susceptibility polymorphisms for colorectal and endometrial cancer near SH2B3 and TSHZ1.	Colorectal or endometrial cancer	5,725 European ancestry colorectal carcinoma cases, 2,212 European ancestry endometrial carcinoma cases, 13,396 European ancestry controls	4,330 European ancestry endometrial carcinoma cases, 26,849 European ancestry controls	6q24.1	ECT2L	ECT2L			ENSG00000203734	NA	NA	rs10457678-A	rs10457678	0	10457678	intron_variant	0	0.773	4E-7	6.39794000867204	(same direction)	1.1	[1.06-1.14]	Illumina [up to 6000000] (imputed)	N
7	rs2187437	6	147988841	rs9373532	2022-08-05	35835914	Watanabe K	2022-07-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/35835914	Genome-wide meta-analysis of insomnia prioritizes genes associated with metabolic and psychiatric pathways.	Insomnia	593,724 European ancestry cases, 1,771,286 European ancestry controls	NA	6q24.3		SAMD5			ENSG00000203727	NA	NA	rs9373532-T	rs9373532	0	9373532	intron_variant	0	NR	5E-8	7.30102999566398		0.005	[0.003-0.007] unit increase	Illumina [10713943] (imputed)	N
7	rs2187437	6	148056480	rs9399619	2019-01-11	30279459	van der Meer D	2018-10-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30279459	Brain scans from 21,297 individuals reveal the genetic architecture of hippocampal subfield volumes.	Subiculum volume (corrected for total hippocampal volume)	21,297 European ancestry individuals	NA	6q24.3	SAMD5	SAMD5			ENSG00000203727	NA	NA	rs9399619-G	rs9399619	0	9399619	intron_variant	0	NR	6E-9	8.22184874961636		2.31	NR mm3 increase	Affymetrix, Illumina [NR] (imputed)	N
8	rs147090214	7	135479573	rs12707249	2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	7q33	FAM180A, UNQ1940	FAM180A - NA	ENSG00000189320			46012	NA	rs12707249-A	rs12707249	0	12707249	intron_variant	1	0.292	3E-6	5.52287874528034	(GLU )	0.02	[NR] mg/dL increase	Illumina [899892]	N
10	rs4468275	10	2271259	rs10903706	2022-07-01	35361970	Okbay A	2022-03-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/35361970	Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.	Educational attainment	3,037,499 European ancestry individuals	NA	10p15.3		RNU6-576P - LINC00701	ENSG00000212156	ENSG00000234556		29577	76018	rs10903706-T	rs10903706	0	10903706	intergenic_variant	1	0.6665	5E-8	7.30102999566398		0.00605229	[0.0039-0.0082] unit increase	Illumina [10675380] (imputed)	N
10	rs4468275	10	2351551	rs10794901	2022-09-01	31882771	Al-Khelaifi F	2019-12-27	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/31882771	Metabolic GWAS of elite athletes reveals novel genetically-influenced metabolites associated with athletic performance.	Glycosyl-N-stearoyl-sphingosine (d18:1/18:0) levels in elite athletes	490 individuals	NA	10p15.3		LINC00701			ENSG00000234556	NA	NA	rs10794901-?	rs10794901	0	10794901	intron_variant	0	NR	4E-6	5.39794000867204		0.54331225	[0.32-0.77] unit decrease	Illumina [275016]	N
10	rs4468275	10	2357484	rs5020023	2019-12-13	31530798	Alliey-Rodriguez N	2019-09-17	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31530798	NRXN1 is associated with enlargement of the temporal horns of the lateral ventricles in psychosis.	Pallidum volume	87 European ancestry Schizophrenia cases, 85 African American Schizophrenia cases, 15 Schizophrenia cases, 67 European ancestry Schizoaffective disorder cases, 53 African American Schizoaffective disorder cases, 7 Schizoaffective disorder cases, 130 European ancestry Bipolar disorders cases, 33 African American Bipolar disorders cases, 6 Bipolar disorders cases, 199 European ancestry controls, 79 African American controls, 16 controls	NA	10p15.3	NR	LINC00701 - LINC02645	ENSG00000234556	ENSG00000234170		215	53271	rs5020023-?	rs5020023	0	5020023	regulatory_region_variant	1		4E-6	5.39794000867204		NA		Illumina [4322238] (imputed)	N
10	rs4468275	10	2357702	rs12412942	2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	1,505 Ashkenazi Jewish founder cases, 2,553 Ashkenazi Jewish founder controls	NA	10p15.3	LINC00701	LINC00701 - LINC02645	ENSG00000234556	ENSG00000234170		433	53053	rs12412942-A	rs12412942	0	12412942	TF_binding_site_variant	1	NR	8E-7	6.09691001300806		1.2820514	[NR]	Illumina [up to 9792010] (imputed)	N
10	rs4468275	10	2375506	rs9675472 x rs10903743	2020-07-28	32450446	Wang H	2020-04-29	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/32450446	Genome-wide interaction analysis of pathological hallmarks in Alzheimer's disease.	Total PHF-tau (SNP x SNP interaction)	1,285 individuals	NA	10p15.3	NR x NR	No mapped genes x LINC00701 - LINC02645				NA	NA	rs9675472-? x rs10903743-?	rs9675472 x rs10903743	0	NA	intergenic_variant x intergenic_variant	NA	NR	9E-9	8.04575749056068		NA		Affymetrix, Illumina [279409] (imputed)	N
10	rs4468275	10	2424556	rs12571964	2013-04-09	23251661	Comuzzie AG	2012-12-04	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23251661	Novel genetic loci identified for the pathophysiology of childhood obesity in the Hispanic population.	Obesity-related traits	815 Hispanic children from 263 families	NA	10p15.3	intergenic	LINC02645			ENSG00000234170	NA	NA	rs12571964-A	rs12571964	0	12571964	intron_variant	0	0.21	9E-6	5.04575749056068	(Gestational age )	0.05	[NR] wk increase	Illumina [899892]	N
10	rs4468275	10	2427843	rs17158233	2021-02-28	32699080	Brhane Y	2020-07-22	Cancer Epidemiol Biomarkers Prev	www.ncbi.nlm.nih.gov/pubmed/32699080	Genetic determinants of lung cancer prognosis in never smokers: A pooled analysis in the International Lung Cancer Consortium.	Lung adenocarcinoma (survival time) in never smokers	1,065 European ancestry individuals	871 Japanese ancestry individuals	10p15.3	Intergenic	LINC02645			ENSG00000234170	NA	NA	rs17158233-A	rs17158233	0	17158233	intron_variant	0	NR	4E-7	6.39794000867204	(EA)	3.68	[2.23-6.09]	Illumina [629283] (imputed)	N
10	rs4468275	10	2531999	rs754149	2022-03-04	34353775	Galesloot TE	2021-08-02	Eur Urol Oncol	www.ncbi.nlm.nih.gov/pubmed/34353775	Genome-wide Meta-analysis Identifies Novel Genes Associated with Recurrence and Progression in Non-muscle-invasive Bladder Cancer.	Progression-free survival in non-muscle-invasive bladder cancer	3,400 European ancestry individuals	NA	10p15.3		LINC02645			ENSG00000234170	NA	NA	rs754149-G	rs754149	0	754149	intron_variant	0	NR	2E-6	5.69897000433602		0.71	[0.62-0.82]	Illumina [7582931] (imputed)	N
11	rs9333182	10	15600671	rs28643277	2014-03-09	24024966	Teumer A	2013-08-14	J Clin Periodontol	www.ncbi.nlm.nih.gov/pubmed/24024966	Genome-wide association study of chronic periodontitis in a general German population.	Periodontitis (CDC/AAP)	up to 3,915 European ancestry individuals	NA	10p13	ITGA8	ITGA8			ENSG00000077943	NA	NA	rs28643277-A	rs28643277	0	28643277	intron_variant	0	0.35	9E-6	5.04575749056068	(Age 20-60 years)	1.32	[1.17-1.50]	Affymetrix, Illumina [up to 17585496] (imputed)	N
12	rs687037	11	77261051	rs7943055	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Platelet distribution width	408,112 British individuals	NA	11q14.1	CLNS1A	CLNS1A			ENSG00000074201	NA	NA	rs7943055-T	rs7943055	0	7943055	intron_variant	0	0.371315	1E-14	14		0.01802024	[0.013-0.023] unit decrease	Affymetrix [93095623] (imputed)	N
12	rs687037	11	77300048	rs7129556	2013-09-16	23643386	Hatoum IJ	2013-05-02	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23643386	Weight loss after gastric bypass is associated with a variant at 15q26.1.	Weight loss (gastric bypass surgery)	693 European ancestry individuals	327 European ancestry individuals	11q14.1	AQP11	CLNS1A			ENSG00000074201	NA	NA	rs7129556-T	rs7129556	0	7129556	intron_variant	0	NR	4E-6	5.39794000867204		2.07	[1.19-2.95] unit decrease	Illumina [1943170] (imputed)	N
12	rs687037	11	77376806	rs1045590	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Menarche (age at onset)	approximately 242,000 European ancestry individuals	NA	11q14.1		RSF1			ENSG00000048649	NA	NA	rs1045590-?	rs1045590	0	1045590	3_prime_UTR_variant	0	NR	2E-8	7.69897000433602		NA		NR [~ 8900000] (imputed)	N
12	rs687037	11	77531890	rs11820337	2021-01-09	32989287	Cuellar-Partida G	2020-09-28	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/32989287	Genome-wide association study identifies 48 common genetic variants associated with handedness.	Left-handedness	1,766,671 European ancestry individuals	NA	11q14.1	RSF1	RSF1			ENSG00000048649	NA	NA	rs11820337-T	rs11820337	0	11820337	non_coding_transcript_exon_variant	0	0.3486	4E-10	9.39794000867204		1.0237926	[NR]	Illumina [12493444] (imputed)	N
12	rs687037	11	77624177	rs11534589	2020-09-21	32888493	Chen MH	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888493	Trans-ethnic and Ancestry-Specific Blood-Cell Genetics in 746,667 Individuals from 5 Global Populations.	Platelet count	721,201 African American or Afro-Caribbean, African ancestry, European ancestry, East Asian ancestry, Hispanic or Latin American and South Asian ancestry individuals	NA	11q14.1	NR	INTS4, AAMDC			ENSG00000149262, ENSG00000087884	NA	NA	rs11534589-C	rs11534589	0	11534589	intron_variant	0	0.390239	8E-18	17.0969100130081		NA		Affymetrix, Illumina [24588908] (imputed)	N
12	rs687037	11	77624177	rs11534589	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Platelet count	408,112 British individuals	NA	11q14.1	AAMDC, INTS4	INTS4, AAMDC			ENSG00000149262, ENSG00000087884	NA	NA	rs11534589-C	rs11534589	0	11534589	intron_variant	0	0.399267	2E-11	10.698970004336		0.015373233	[0.011-0.02] unit decrease	Affymetrix [93095623] (imputed)	N
13	rs10438549	16	60605875	rs2043596	2022-06-20	35304435	Jamshidi J	2022-03-19	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35304435	Phenotypic and genetic analysis of a wellbeing factor score in the UK Biobank and the impact of childhood maltreatment and psychiatric illness.	Childhood maltreatment	45,723 British ancestry individuals	NA	16q21		NPAP1L - GNPATP	ENSG00000278499	ENSG00000259844		212491	82264	rs2043596-?	rs2043596	0	2043596	intergenic_variant	1	NR	2E-8	7.69897000433602		NA		Affymetrix [8068119] (imputed)	N
13	rs10438549	16	60615704	rs11645487	2022-08-05	35835914	Watanabe K	2022-07-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/35835914	Genome-wide meta-analysis of insomnia prioritizes genes associated with metabolic and psychiatric pathways.	Insomnia	593,724 European ancestry cases, 1,771,286 European ancestry controls	NA	16q21		NPAP1L - GNPATP	ENSG00000278499	ENSG00000259844		222320	72435	rs11645487-T	rs11645487	0	11645487	intergenic_variant	1	NR	1E-8	8		0.006	[0.004-0.008] unit decrease	Illumina [10713943] (imputed)	N
13	rs10438549	16	60615704	rs11645487	2022-08-05	35835914	Watanabe K	2022-07-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/35835914	Genome-wide meta-analysis of insomnia prioritizes genes associated with metabolic and psychiatric pathways.	Insomnia	390,751 European ancestry female cases, 1,018,386 European ancestry female controls	NA	16q21		NPAP1L - GNPATP	ENSG00000278499	ENSG00000259844		222320	72435	rs11645487-T	rs11645487	0	11645487	intergenic_variant	1	NR	2E-11	10.698970004336		0.009	[0.007-0.011] unit decrease	Illumina [10288913] (imputed)	N
13	rs10438549	16	60623261	rs35686695	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Pulse pressure	360,863 European ancestry individuals, 145,445 East Asian ancestry individuals	NA	16q21		NPAP1L - GNPATP	ENSG00000278499	ENSG00000259844		229877	64878	rs35686695-T	rs35686695	0	35686695	intergenic_variant	1	NR	1E-9	9		0.0146	[0.0099-0.0193] unit decrease	Affymetrix, Illumina [20537391] (imputed)	N
13	rs10438549	16	60627491	rs8063159	2019-04-15	30696823	Jones SE	2019-01-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30696823	Genome-wide association analyses of chronotype in 697,828 individuals provides insights into circadian rhythms.	Chronotype	449,734  European ancestry individuals	248,098 European ancestry individuals	16q21	intergenic	NA - GNPATP		ENSG00000259844		NA	60648	rs8063159-A	rs8063159	0	8063159	intergenic_variant	1	0.3878	7E-17	16.1549019599857		0.0144983	[0.011-0.018] unit increase	Affymetrix [11880941] (imputed)	N
13	rs10438549	16	60627491	rs8063159	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Morning person	approximately 410,000 European ancestry individuals	NA	16q21		NA - GNPATP		ENSG00000259844		NA	60648	rs8063159-?	rs8063159	0	8063159	intergenic_variant	1	NR	2E-12	11.698970004336		NA		NR [~ 8900000] (imputed)	N
13	rs10438549	16	60628436	rs8044054	2019-06-25	30804565	Jansen PR	2019-02-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30804565	Genome-wide analysis of insomnia in 1,331,010 individuals identifies new risk loci and functional pathways.	Morningness	434,835 European ancestry individuals	NA	16q21		NA - GNPATP		ENSG00000259844		NA	59703	rs8044054-T	rs8044054	0	8044054	intergenic_variant	1	0.3889	4E-12	11.397940008672		0.015	[0.011-0.019] unit increase	Affymetrix, Illumina [11597492] (imputed)	N
13	rs10438549	16	60628436	rs8044054	2019-04-12	30696823	Jones SE	2019-01-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30696823	Genome-wide association analyses of chronotype in 697,828 individuals provides insights into circadian rhythms.	Morning person	252,287 European ancestry cases, 150,908 European ancestry controls	120,478 European ancestry cases, 127,622 European ancestry controls	16q21		NA - GNPATP		ENSG00000259844		NA	59703	rs8044054-T	rs8044054	0	8044054	intergenic_variant	1	0.3878	7E-17	16.1549019599857		1.0315		Affymetrix [11880941] (imputed)	N
13	rs10438549	16	60628436	rs8044054	2019-04-15	30696823	Jones SE	2019-01-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30696823	Genome-wide association analyses of chronotype in 697,828 individuals provides insights into circadian rhythms.	Chronotype	449,734  European ancestry individuals	248,098 European ancestry individuals	16q21	intergenic	NA - GNPATP		ENSG00000259844		NA	59703	rs8044054-T	rs8044054	0	8044054	intergenic_variant	1	0.3878	7E-17	16.1549019599857		1.0311761		Affymetrix [11880941] (imputed)	N
13	rs10438549	16	60644644	rs11862389	2020-01-09	23823483	Rhee EP	2013-07-02	Cell Metab	www.ncbi.nlm.nih.gov/pubmed/23823483	A genome-wide association study of the human metabolome in a community-based cohort.	Metabolite levels	2,076 European ancestry individuals	NA	16q21	GOT2	NA - GNPATP		ENSG00000259844		NA	43495	rs11862389-?	rs11862389	0	11862389	intergenic_variant	1	NR	5E-6	5.30102999566398	(LPE 18:1)	0.1880365	[0.11-0.27] unit increase	Affymetrix [at least 2500000] (imputed)	N
13	rs10438549	16	60648407	rs117009308	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Diastolic blood pressure	340,162 European ancestry individuals, 145,515 East Asian ancestry individuals	NA	16q21		NPAP1L - GNPATP	ENSG00000278499	ENSG00000259844		255023	39732	rs117009308-G	rs117009308	0	117009308	intergenic_variant	1	NR	1E-9	9		0.0155	[0.011-0.02] unit decrease	Affymetrix, Illumina [20537302] (imputed)	N
